5,7.6084521,2.472136,8,0.31415927
4,7.6084521,2.472136,8,0.31415927
7,9.5105652,3.0901699,10,0.31415927
6,9.5105652,3.0901699,10,0.31415927
5,9.5105652,3.0901699,10,0.31415927
4,9.5105652,3.0901699,10,0.31415927
6,11.412678,3.7082039,12,0.31415927
5,11.412678,3.7082039,12,0.31415927
4,11.412678,3.7082039,12,0.31415927
6,13.314791,4.3262379,14,0.31415927
5,13.314791,4.3262379,14,0.31415927
4,13.314791,4.3262379,14,0.31415927
9,1.782013,0.907981,2,0.4712389
8,1.782013,0.907981,2,0.4712389
7,1.782013,0.907981,2,0.4712389
6,1.782013,0.907981,2,0.4712389
5,1.782013,0.907981,2,0.4712389
4,1.782013,0.907981,2,0.4712389
3,1.782013,0.907981,2,0.4712389
2.5,1.782013,0.907981,2,0.4712389
8,3.5640261,1.815962,4,0.4712389
7,3.5640261,1.815962,4,0.4712389
6,3.5640261,1.815962,4,0.4712389
5,3.5640261,1.815962,4,0.4712389
4,3.5640261,1.815962,4,0.4712389
3,3.5640261,1.815962,4,0.4712389
7,5.3460391,2.723943,6,0.4712389
6,5.3460391,2.723943,6,0.4712389
5,5.3460391,2.723943,6,0.4712389
4,5.3460391,2.723943,6,0.4712389
3,5.3460391,2.723943,6,0.4712389
7,7.1280522,3.631924,8,0.4712389
6,7.1280522,3.631924,8,0.4712389
5,7.1280522,3.631924,8,0.4712389
4,7.1280522,3.631924,8,0.4712389
7,8.9100652,4.539905,10,0.4712389
6,8.9100652,4.539905,10,0.4712389
5,8.9100652,4.539905,10,0.4712389
4,8.9100652,4.539905,10,0.4712389
6,10.692078,5.447886,12,0.4712389
5,10.692078,5.447886,12,0.4712389
4,10.692078,5.447886,12,0.4712389
9,0.80901699,0.58778525,1,0.62831853
8,0.80901699,0.58778525,1,0.62831853
7,0.80901699,0.58778525,1,0.62831853
6,0.80901699,0.58778525,1,0.62831853
5,0.80901699,0.58778525,1,0.62831853
4,0.80901699,0.58778525,1,0.62831853
3,0.80901699,0.58778525,1,0.62831853
2.5,0.80901699,0.58778525,1,0.62831853
9,1.618034,1.1755705,2,0.62831853
8,1.618034,1.1755705,2,0.62831853
7,1.618034,1.1755705,2,0.62831853
6,1.618034,1.1755705,2,0.62831853
5,1.618034,1.1755705,2,0.62831853
4,1.618034,1.1755705,2,0.62831853
3,1.618034,1.1755705,2,0.62831853
2.5,1.618034,1.1755705,2,0.62831853
8,3.236068,2.351141,4,0.62831853
7,3.236068,2.351141,4,0.62831853
6,3.236068,2.351141,4,0.62831853
5,3.236068,2.351141,4,0.62831853
4,3.236068,2.351141,4,0.62831853
3,3.236068,2.351141,4,0.62831853
8,4.854102,3.5267115,6,0.62831853
7,4.854102,3.5267115,6,0.62831853
6,4.854102,3.5267115,6,0.62831853
5,4.854102,3.5267115,6,0.62831853
4,4.854102,3.5267115,6,0.62831853
8,6.472136,4.702282,8,0.62831853
7,6.472136,4.702282,8,0.62831853
6,6.472136,4.702282,8,0.62831853
5,6.472136,4.702282,8,0.62831853
4,6.472136,4.702282,8,0.62831853
7,8.0901699,5.8778525,10,0.62831853
6,8.0901699,5.8778525,10,0.62831853
5,8.0901699,5.8778525,10,0.62831853
7,9.7082039,7.053423,12,0.62831853
6,9.7082039,7.053423,12,0.62831853
5,9.7082039,7.053423,12,0.62831853
9,1.4142136,1.4142136,2,0.78539816
8,1.4142136,1.4142136,2,0.78539816
7,1.4142136,1.4142136,2,0.78539816
6,1.4142136,1.4142136,2,0.78539816
5,1.4142136,1.4142136,2,0.78539816
4,1.4142136,1.4142136,2,0.78539816
3,1.4142136,1.4142136,2,0.78539816
2.5,1.4142136,1.4142136,2,0.78539816
8,2.8284271,2.8284271,4,0.78539816
7,2.8284271,2.8284271,4,0.78539816
6,2.8284271,2.8284271,4,0.78539816
5,2.8284271,2.8284271,4,0.78539816
4,2.8284271,2.8284271,4,0.78539816
8,4.2426407,4.2426407,6,0.78539816
7,4.2426407,4.2426407,6,0.78539816
6,4.2426407,4.2426407,6,0.78539816
5,4.2426407,4.2426407,6,0.78539816
4,4.2426407,4.2426407,6,0.78539816
8,5.6568542,5.6568542,8,0.78539816
7,5.6568542,5.6568542,8,0.78539816
6,5.6568542,5.6568542,8,0.78539816
5,5.6568542,5.6568542,8,0.78539816
4,5.6568542,5.6568542,8,0.78539816
7,7.0710678,7.0710678,10,0.78539816
6,7.0710678,7.0710678,10,0.78539816
5,7.0710678,7.0710678,10,0.78539816
7,8.4852814,8.4852814,12,0.78539816
6,8.4852814,8.4852814,12,0.78539816
6,9.8994949,9.8994949,14,0.78539816
9,0.58778525,0.80901699,1,0.9424778
8,0.58778525,0.80901699,1,0.9424778
7,0.58778525,0.80901699,1,0.9424778
6,0.58778525,0.80901699,1,0.9424778
5,0.58778525,0.80901699,1,0.9424778
4,0.58778525,0.80901699,1,0.9424778
3,0.58778525,0.80901699,1,0.9424778
2.5,0.58778525,0.80901699,1,0.9424778
9,1.1755705,1.618034,2,0.9424778
8,1.1755705,1.618034,2,0.9424778
7,1.1755705,1.618034,2,0.9424778
6,1.1755705,1.618034,2,0.9424778
5,1.1755705,1.618034,2,0.9424778
4,1.1755705,1.618034,2,0.9424778
3,1.1755705,1.618034,2,0.9424778
9,2.351141,3.236068,4,0.9424778
8,2.351141,3.236068,4,0.9424778
7,2.351141,3.236068,4,0.9424778
6,2.351141,3.236068,4,0.9424778
5,2.351141,3.236068,4,0.9424778
4,2.351141,3.236068,4,0.9424778
8,3.5267115,4.854102,6,0.9424778
7,3.5267115,4.854102,6,0.9424778
6,3.5267115,4.854102,6,0.9424778
5,3.5267115,4.854102,6,0.9424778
4,3.5267115,4.854102,6,0.9424778
8,4.702282,6.472136,8,0.9424778
7,4.702282,6.472136,8,0.9424778
6,4.702282,6.472136,8,0.9424778
5,4.702282,6.472136,8,0.9424778
7,5.8778525,8.0901699,10,0.9424778
6,5.8778525,8.0901699,10,0.9424778
7,7.053423,9.7082039,12,0.9424778
6,7.053423,9.7082039,12,0.9424778
9,0.907981,1.782013,2,1.0995574
8,0.907981,1.782013,2,1.0995574
7,0.907981,1.782013,2,1.0995574
6,0.907981,1.782013,2,1.0995574
5,0.907981,1.782013,2,1.0995574
4,0.907981,1.782013,2,1.0995574
3,0.907981,1.782013,2,1.0995574
9,1.815962,3.5640261,4,1.0995574
8,1.815962,3.5640261,4,1.0995574
7,1.815962,3.5640261,4,1.0995574
6,1.815962,3.5640261,4,1.0995574
5,1.815962,3.5640261,4,1.0995574
4,1.815962,3.5640261,4,1.0995574
8,2.723943,5.3460391,6,1.0995574
7,2.723943,5.3460391,6,1.0995574
6,2.723943,5.3460391,6,1.0995574
5,2.723943,5.3460391,6,1.0995574
4,2.723943,5.3460391,6,1.0995574
8,3.631924,7.1280522,8,1.0995574
7,3.631924,7.1280522,8,1.0995574
6,3.631924,7.1280522,8,1.0995574
5,3.631924,7.1280522,8,1.0995574
8,4.539905,8.9100652,10,1.0995574
7,4.539905,8.9100652,10,1.0995574
6,4.539905,8.9100652,10,1.0995574
7,5.447886,10.692078,12,1.0995574
9,0.30901699,0.95105652,1,1.2566371
8,0.30901699,0.95105652,1,1.2566371
7,0.30901699,0.95105652,1,1.2566371
6,0.30901699,0.95105652,1,1.2566371
5,0.30901699,0.95105652,1,1.2566371
4,0.30901699,0.95105652,1,1.2566371
3,0.30901699,0.95105652,1,1.2566371
2.5,0.30901699,0.95105652,1,1.2566371
9,0.61803399,1.902113,2,1.2566371
8,0.61803399,1.902113,2,1.2566371
7,0.61803399,1.902113,2,1.2566371
6,0.61803399,1.902113,2,1.2566371
5,0.61803399,1.902113,2,1.2566371
4,0.61803399,1.902113,2,1.2566371
3,0.61803399,1.902113,2,1.2566371
9,1.236068,3.8042261,4,1.2566371
8,1.236068,3.8042261,4,1.2566371
7,1.236068,3.8042261,4,1.2566371
6,1.236068,3.8042261,4,1.2566371
5,1.236068,3.8042261,4,1.2566371
4,1.236068,3.8042261,4,1.2566371
8,1.854102,5.7063391,6,1.2566371
7,1.854102,5.7063391,6,1.2566371
6,1.854102,5.7063391,6,1.2566371
5,1.854102,5.7063391,6,1.2566371
8,2.472136,7.6084521,8,1.2566371
7,2.472136,7.6084521,8,1.2566371
6,2.472136,7.6084521,8,1.2566371
5,2.472136,7.6084521,8,1.2566371
8,3.0901699,9.5105652,10,1.2566371
7,3.0901699,9.5105652,10,1.2566371
6,3.0901699,9.5105652,10,1.2566371
7,3.7082039,11.412678,12,1.2566371
9,0.31286893,1.9753767,2,1.4137167
8.5,0.31286893,1.9753767,2,1.4137167
8,0.31286893,1.9753767,2,1.4137167
7,0.31286893,1.9753767,2,1.4137167
6,0.31286893,1.9753767,2,1.4137167
5,0.31286893,1.9753767,2,1.4137167
4,0.31286893,1.9753767,2,1.4137167
3,0.31286893,1.9753767,2,1.4137167
9,0.62573786,3.9507534,4,1.4137167
8.5,0.62573786,3.9507534,4,1.4137167
8,0.62573786,3.9507534,4,1.4137167
7,0.62573786,3.9507534,4,1.4137167
6,0.62573786,3.9507534,4,1.4137167
5,0.62573786,3.9507534,4,1.4137167
4,0.62573786,3.9507534,4,1.4137167
9,0.93860679,5.92613,6,1.4137167
8.5,0.93860679,5.92613,6,1.4137167
8,0.93860679,5.92613,6,1.4137167
7,0.93860679,5.92613,6,1.4137167
6,0.93860679,5.92613,6,1.4137167
5,0.93860679,5.92613,6,1.4137167
8.5,1.2514757,7.9015067,8,1.4137167
8,1.2514757,7.9015067,8,1.4137167
7,1.2514757,7.9015067,8,1.4137167
6,1.2514757,7.9015067,8,1.4137167
8.5,1.5643447,9.8768834,10,1.4137167
8,1.5643447,9.8768834,10,1.4137167
7,1.5643447,9.8768834,10,1.4137167
8,1.8772136,11.85226,12,1.4137167
7,1.8772136,11.85226,12,1.4137167
9,6.123234e-17,1,1,1.5707963
8.5,6.123234e-17,1,1,1.5707963
8,6.123234e-17,1,1,1.5707963
7,6.123234e-17,1,1,1.5707963
6,6.123234e-17,1,1,1.5707963
5,6.123234e-17,1,1,1.5707963
4,6.123234e-17,1,1,1.5707963
3,6.123234e-17,1,1,1.5707963
2.5,6.123234e-17,1,1,1.5707963
9,1.2246468e-16,2,2,1.5707963
8.5,1.2246468e-16,2,2,1.5707963
8,1.2246468e-16,2,2,1.5707963
7,1.2246468e-16,2,2,1.5707963
6,1.2246468e-16,2,2,1.5707963
5,1.2246468e-16,2,2,1.5707963
4,1.2246468e-16,2,2,1.5707963
3,1.2246468e-16,2,2,1.5707963
9,2.4492936e-16,4,4,1.5707963
8.5,2.4492936e-16,4,4,1.5707963
8,2.4492936e-16,4,4,1.5707963
7,2.4492936e-16,4,4,1.5707963
6,2.4492936e-16,4,4,1.5707963
5,2.4492936e-16,4,4,1.5707963
4,2.4492936e-16,4,4,1.5707963
9,3.6739404e-16,6,6,1.5707963
8.5,3.6739404e-16,6,6,1.5707963
8,3.6739404e-16,6,6,1.5707963
7,3.6739404e-16,6,6,1.5707963
6,3.6739404e-16,6,6,1.5707963
5,3.6739404e-16,6,6,1.5707963
9,4.8985872e-16,8,8,1.5707963
8.5,4.8985872e-16,8,8,1.5707963
8,4.8985872e-16,8,8,1.5707963
7,4.8985872e-16,8,8,1.5707963
6,4.8985872e-16,8,8,1.5707963
8.5,6.123234e-16,10,10,1.5707963
8,6.123234e-16,10,10,1.5707963
7,6.123234e-16,10,10,1.5707963
8.5,7.3478808e-16,12,12,1.5707963
8,7.3478808e-16,12,12,1.5707963
7,7.3478808e-16,12,12,1.5707963
9,-0.31286893,1.9753767,2,1.727876
8.5,-0.31286893,1.9753767,2,1.727876
8,-0.31286893,1.9753767,2,1.727876
7,-0.31286893,1.9753767,2,1.727876
6,-0.31286893,1.9753767,2,1.727876
5,-0.31286893,1.9753767,2,1.727876
4,-0.31286893,1.9753767,2,1.727876
3,-0.31286893,1.9753767,2,1.727876
9,-0.62573786,3.9507534,4,1.727876
8.5,-0.62573786,3.9507534,4,1.727876
8,-0.62573786,3.9507534,4,1.727876
7,-0.62573786,3.9507534,4,1.727876
6,-0.62573786,3.9507534,4,1.727876
5,-0.62573786,3.9507534,4,1.727876
4,-0.62573786,3.9507534,4,1.727876
9,-0.93860679,5.92613,6,1.727876
8.5,-0.93860679,5.92613,6,1.727876
8,-0.93860679,5.92613,6,1.727876
7,-0.93860679,5.92613,6,1.727876
6,-0.93860679,5.92613,6,1.727876
5,-0.93860679,5.92613,6,1.727876
9,-1.2514757,7.9015067,8,1.727876
8.5,-1.2514757,7.9015067,8,1.727876
8,-1.2514757,7.9015067,8,1.727876
7,-1.2514757,7.9015067,8,1.727876
6,-1.2514757,7.9015067,8,1.727876
9,-1.5643447,9.8768834,10,1.727876
8.5,-1.5643447,9.8768834,10,1.727876
8,-1.5643447,9.8768834,10,1.727876
7,-1.5643447,9.8768834,10,1.727876
8.5,-1.8772136,11.85226,12,1.727876
8,-1.8772136,11.85226,12,1.727876
9,-0.30901699,0.95105652,1,1.8849556
8.5,-0.30901699,0.95105652,1,1.8849556
8,-0.30901699,0.95105652,1,1.8849556
7,-0.30901699,0.95105652,1,1.8849556
6,-0.30901699,0.95105652,1,1.8849556
5,-0.30901699,0.95105652,1,1.8849556
4,-0.30901699,0.95105652,1,1.8849556
3,-0.30901699,0.95105652,1,1.8849556
2.5,-0.30901699,0.95105652,1,1.8849556
9,-0.61803399,1.902113,2,1.8849556
8.5,-0.61803399,1.902113,2,1.8849556
8,-0.61803399,1.902113,2,1.8849556
7,-0.61803399,1.902113,2,1.8849556
6,-0.61803399,1.902113,2,1.8849556
5,-0.61803399,1.902113,2,1.8849556
4,-0.61803399,1.902113,2,1.8849556
3,-0.61803399,1.902113,2,1.8849556
9,-1.236068,3.8042261,4,1.8849556
8.5,-1.236068,3.8042261,4,1.8849556
8,-1.236068,3.8042261,4,1.8849556
7,-1.236068,3.8042261,4,1.8849556
6,-1.236068,3.8042261,4,1.8849556
5,-1.236068,3.8042261,4,1.8849556
4,-1.236068,3.8042261,4,1.8849556
9,-1.854102,5.7063391,6,1.8849556
8.5,-1.854102,5.7063391,6,1.8849556
8,-1.854102,5.7063391,6,1.8849556
7,-1.854102,5.7063391,6,1.8849556
6,-1.854102,5.7063391,6,1.8849556
5,-1.854102,5.7063391,6,1.8849556
9,-2.472136,7.6084521,8,1.8849556
8.5,-2.472136,7.6084521,8,1.8849556
8,-2.472136,7.6084521,8,1.8849556
7,-2.472136,7.6084521,8,1.8849556
6,-2.472136,7.6084521,8,1.8849556
9,-3.0901699,9.5105652,10,1.8849556
8.5,-3.0901699,9.5105652,10,1.8849556
8,-3.0901699,9.5105652,10,1.8849556
7,-3.0901699,9.5105652,10,1.8849556
8,-3.7082039,11.412678,12,1.8849556
9,-0.907981,1.782013,2,2.0420352
8.5,-0.907981,1.782013,2,2.0420352
8,-0.907981,1.782013,2,2.0420352
7,-0.907981,1.782013,2,2.0420352
6,-0.907981,1.782013,2,2.0420352
5,-0.907981,1.782013,2,2.0420352
4,-0.907981,1.782013,2,2.0420352
3,-0.907981,1.782013,2,2.0420352
9,-1.815962,3.5640261,4,2.0420352
8.5,-1.815962,3.5640261,4,2.0420352
8,-1.815962,3.5640261,4,2.0420352
7,-1.815962,3.5640261,4,2.0420352
6,-1.815962,3.5640261,4,2.0420352
5,-1.815962,3.5640261,4,2.0420352
4,-1.815962,3.5640261,4,2.0420352
9,-2.723943,5.3460391,6,2.0420352
8.5,-2.723943,5.3460391,6,2.0420352
8,-2.723943,5.3460391,6,2.0420352
7,-2.723943,5.3460391,6,2.0420352
6,-2.723943,5.3460391,6,2.0420352
5,-2.723943,5.3460391,6,2.0420352
9,-3.631924,7.1280522,8,2.0420352
8.5,-3.631924,7.1280522,8,2.0420352
8,-3.631924,7.1280522,8,2.0420352
7,-3.631924,7.1280522,8,2.0420352
6,-3.631924,7.1280522,8,2.0420352
8.5,-4.539905,8.9100652,10,2.0420352
8,-4.539905,8.9100652,10,2.0420352
7,-4.539905,8.9100652,10,2.0420352
9,-0.58778525,0.80901699,1,2.1991149
8.5,-0.58778525,0.80901699,1,2.1991149
8,-0.58778525,0.80901699,1,2.1991149
7,-0.58778525,0.80901699,1,2.1991149
6,-0.58778525,0.80901699,1,2.1991149
5,-0.58778525,0.80901699,1,2.1991149
4,-0.58778525,0.80901699,1,2.1991149
3,-0.58778525,0.80901699,1,2.1991149
2.5,-0.58778525,0.80901699,1,2.1991149
9,-1.1755705,1.618034,2,2.1991149
8.5,-1.1755705,1.618034,2,2.1991149
8,-1.1755705,1.618034,2,2.1991149
7,-1.1755705,1.618034,2,2.1991149
6,-1.1755705,1.618034,2,2.1991149
5,-1.1755705,1.618034,2,2.1991149
4,-1.1755705,1.618034,2,2.1991149
3,-1.1755705,1.618034,2,2.1991149
9,-2.351141,3.236068,4,2.1991149
8.5,-2.351141,3.236068,4,2.1991149
8,-2.351141,3.236068,4,2.1991149
7,-2.351141,3.236068,4,2.1991149
6,-2.351141,3.236068,4,2.1991149
5,-2.351141,3.236068,4,2.1991149
4,-2.351141,3.236068,4,2.1991149
9,-3.5267115,4.854102,6,2.1991149
8.5,-3.5267115,4.854102,6,2.1991149
8,-3.5267115,4.854102,6,2.1991149
7,-3.5267115,4.854102,6,2.1991149
6,-3.5267115,4.854102,6,2.1991149
5,-3.5267115,4.854102,6,2.1991149
8.5,-4.702282,6.472136,8,2.1991149
8,-4.702282,6.472136,8,2.1991149
7,-4.702282,6.472136,8,2.1991149
6,-4.702282,6.472136,8,2.1991149
5,-4.702282,6.472136,8,2.1991149
8.5,-5.8778525,8.0901699,10,2.1991149
8,-5.8778525,8.0901699,10,2.1991149
9,-1.4142136,1.4142136,2,2.3561945
8.5,-1.4142136,1.4142136,2,2.3561945
8,-1.4142136,1.4142136,2,2.3561945
7,-1.4142136,1.4142136,2,2.3561945
6,-1.4142136,1.4142136,2,2.3561945
5,-1.4142136,1.4142136,2,2.3561945
4,-1.4142136,1.4142136,2,2.3561945
3,-1.4142136,1.4142136,2,2.3561945
9,-2.8284271,2.8284271,4,2.3561945
8.5,-2.8284271,2.8284271,4,2.3561945
8,-2.8284271,2.8284271,4,2.3561945
7,-2.8284271,2.8284271,4,2.3561945
6,-2.8284271,2.8284271,4,2.3561945
5,-2.8284271,2.8284271,4,2.3561945
4,-2.8284271,2.8284271,4,2.3561945
8.5,-4.2426407,4.2426407,6,2.3561945
8,-4.2426407,4.2426407,6,2.3561945
7,-4.2426407,4.2426407,6,2.3561945
6,-4.2426407,4.2426407,6,2.3561945
5,-4.2426407,4.2426407,6,2.3561945
8,-5.6568542,5.6568542,8,2.3561945
7,-5.6568542,5.6568542,8,2.3561945
6,-5.6568542,5.6568542,8,2.3561945
5,-5.6568542,5.6568542,8,2.3561945
7,-7.0710678,7.0710678,10,2.3561945
6,-7.0710678,7.0710678,10,2.3561945
9,-0.80901699,0.58778525,1,2.5132741
8.5,-0.80901699,0.58778525,1,2.5132741
8,-0.80901699,0.58778525,1,2.5132741
7,-0.80901699,0.58778525,1,2.5132741
6,-0.80901699,0.58778525,1,2.5132741
5,-0.80901699,0.58778525,1,2.5132741
4,-0.80901699,0.58778525,1,2.5132741
3,-0.80901699,0.58778525,1,2.5132741
2.5,-0.80901699,0.58778525,1,2.5132741
9,-1.618034,1.1755705,2,2.5132741
8.5,-1.618034,1.1755705,2,2.5132741
8,-1.618034,1.1755705,2,2.5132741
7,-1.618034,1.1755705,2,2.5132741
6,-1.618034,1.1755705,2,2.5132741
5,-1.618034,1.1755705,2,2.5132741
4,-1.618034,1.1755705,2,2.5132741
3,-1.618034,1.1755705,2,2.5132741
2.5,-1.618034,1.1755705,2,2.5132741
9,-3.236068,2.351141,4,2.5132741
8.5,-3.236068,2.351141,4,2.5132741
8,-3.236068,2.351141,4,2.5132741
7,-3.236068,2.351141,4,2.5132741
6,-3.236068,2.351141,4,2.5132741
5,-3.236068,2.351141,4,2.5132741
4,-3.236068,2.351141,4,2.5132741
8.5,-4.854102,3.5267115,6,2.5132741
8,-4.854102,3.5267115,6,2.5132741
7,-4.854102,3.5267115,6,2.5132741
6,-4.854102,3.5267115,6,2.5132741
5,-4.854102,3.5267115,6,2.5132741
7,-6.472136,4.702282,8,2.5132741
6,-6.472136,4.702282,8,2.5132741
5,-6.472136,4.702282,8,2.5132741
7,-8.0901699,5.8778525,10,2.5132741
6,-8.0901699,5.8778525,10,2.5132741
9,-1.782013,0.907981,2,2.6703538
8,-1.782013,0.907981,2,2.6703538
7,-1.782013,0.907981,2,2.6703538
6,-1.782013,0.907981,2,2.6703538
5,-1.782013,0.907981,2,2.6703538
4,-1.782013,0.907981,2,2.6703538
3,-1.782013,0.907981,2,2.6703538
2.5,-1.782013,0.907981,2,2.6703538
8,-3.5640261,1.815962,4,2.6703538
7,-3.5640261,1.815962,4,2.6703538
6,-3.5640261,1.815962,4,2.6703538
5,-3.5640261,1.815962,4,2.6703538
4,-3.5640261,1.815962,4,2.6703538
3,-3.5640261,1.815962,4,2.6703538
8,-5.3460391,2.723943,6,2.6703538
7,-5.3460391,2.723943,6,2.6703538
6,-5.3460391,2.723943,6,2.6703538
5,-5.3460391,2.723943,6,2.6703538
4,-5.3460391,2.723943,6,2.6703538
7,-7.1280522,3.631924,8,2.6703538
6,-7.1280522,3.631924,8,2.6703538
5,-7.1280522,3.631924,8,2.6703538
7,-8.9100652,4.539905,10,2.6703538
6,-8.9100652,4.539905,10,2.6703538
5,-8.9100652,4.539905,10,2.6703538
6,-10.692078,5.447886,12,2.6703538
9,-0.95105652,0.30901699,1,2.8274334
8,-0.95105652,0.30901699,1,2.8274334
7,-0.95105652,0.30901699,1,2.8274334
6,-0.95105652,0.30901699,1,2.8274334
5,-0.95105652,0.30901699,1,2.8274334
4,-0.95105652,0.30901699,1,2.8274334
3,-0.95105652,0.30901699,1,2.8274334
2.5,-0.95105652,0.30901699,1,2.8274334
9,-1.902113,0.61803399,2,2.8274334
8,-1.902113,0.61803399,2,2.8274334
7,-1.902113,0.61803399,2,2.8274334
6,-1.902113,0.61803399,2,2.8274334
5,-1.902113,0.61803399,2,2.8274334
4,-1.902113,0.61803399,2,2.8274334
3,-1.902113,0.61803399,2,2.8274334
2.5,-1.902113,0.61803399,2,2.8274334
8,-3.8042261,1.236068,4,2.8274334
7,-3.8042261,1.236068,4,2.8274334
6,-3.8042261,1.236068,4,2.8274334
5,-3.8042261,1.236068,4,2.8274334
4,-3.8042261,1.236068,4,2.8274334
3,-3.8042261,1.236068,4,2.8274334
8,-5.7063391,1.854102,6,2.8274334
7,-5.7063391,1.854102,6,2.8274334
6,-5.7063391,1.854102,6,2.8274334
5,-5.7063391,1.854102,6,2.8274334
4,-5.7063391,1.854102,6,2.8274334
7,-7.6084521,2.472136,8,2.8274334
6,-7.6084521,2.472136,8,2.8274334
5,-7.6084521,2.472136,8,2.8274334
4,-7.6084521,2.472136,8,2.8274334
7,-9.5105652,3.0901699,10,2.8274334
6,-9.5105652,3.0901699,10,2.8274334
9,-1.9753767,0.31286893,2,2.984513
8,-1.9753767,0.31286893,2,2.984513
7,-1.9753767,0.31286893,2,2.984513
6,-1.9753767,0.31286893,2,2.984513
5,-1.9753767,0.31286893,2,2.984513
4,-1.9753767,0.31286893,2,2.984513
3,-1.9753767,0.31286893,2,2.984513
2.5,-1.9753767,0.31286893,2,2.984513
8,-3.9507534,0.62573786,4,2.984513
7,-3.9507534,0.62573786,4,2.984513
6,-3.9507534,0.62573786,4,2.984513
5,-3.9507534,0.62573786,4,2.984513
4,-3.9507534,0.62573786,4,2.984513
3,-3.9507534,0.62573786,4,2.984513
8,-5.92613,0.93860679,6,2.984513
7,-5.92613,0.93860679,6,2.984513
6,-5.92613,0.93860679,6,2.984513
5,-5.92613,0.93860679,6,2.984513
4,-5.92613,0.93860679,6,2.984513
7,-7.9015067,1.2514757,8,2.984513
6,-7.9015067,1.2514757,8,2.984513
5,-7.9015067,1.2514757,8,2.984513
4,-7.9015067,1.2514757,8,2.984513
7,-9.8768834,1.5643447,10,2.984513
6,-9.8768834,1.5643447,10,2.984513
9,-1,1.2246468e-16,1,3.1415927
8,-1,1.2246468e-16,1,3.1415927
7,-1,1.2246468e-16,1,3.1415927
6,-1,1.2246468e-16,1,3.1415927
5,-1,1.2246468e-16,1,3.1415927
4,-1,1.2246468e-16,1,3.1415927
3,-1,1.2246468e-16,1,3.1415927
2.5,-1,1.2246468e-16,1,3.1415927
9,-2,2.4492936e-16,2,3.1415927
8,-2,2.4492936e-16,2,3.1415927
7,-2,2.4492936e-16,2,3.1415927
6,-2,2.4492936e-16,2,3.1415927
5,-2,2.4492936e-16,2,3.1415927
4,-2,2.4492936e-16,2,3.1415927
3,-2,2.4492936e-16,2,3.1415927
2.5,-2,2.4492936e-16,2,3.1415927
8,-4,4.8985872e-16,4,3.1415927
7,-4,4.8985872e-16,4,3.1415927
6,-4,4.8985872e-16,4,3.1415927
5,-4,4.8985872e-16,4,3.1415927
4,-4,4.8985872e-16,4,3.1415927
3,-4,4.8985872e-16,4,3.1415927
7,-6,7.3478808e-16,6,3.1415927
6,-6,7.3478808e-16,6,3.1415927
5,-6,7.3478808e-16,6,3.1415927
4,-6,7.3478808e-16,6,3.1415927
7,-8,9.7971744e-16,8,3.1415927
