360,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
361,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
362,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
363,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
364,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
365,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
366,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
367,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
368,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
369,0.4037,0.256138,0.204194,0.177569,0.2147,0.1374,0.324656,0.221901,0.108756,0.269635,0.2714,0.4114,0.38952,0.142805,0.4414,0.4818,0.3452,0.3057,0.16065,0.132629,0.0992,0.0769,0.057857,0.0675,0.089032,0.10195,0.072879,0.0967,0.141689,0.158795,0.2262,0.215479,0.2095,0.2575,0.22875,0.168,0.16733,0.13737,0.0983,0.05598,0.030482,0.0446,0.0242,0.0213,0.0204,0.018459,0.01439,0.019451,0.022726,0.0351,0.02661,0.0656,0.074503,0.098,0.04546,0.1389,0.1441,0.1859,0.1848,0.2096,0.2166,0.2765,0.29,0.14407,0.080425,0.134141,0.158367,0.086382,0.115772,0.2864,0.209,0.19903,0.051803,0.0448,0.0272,0.02427,0.011611,0.01678,0.0204,0.02094,0.0345,0.0338,0.042276,0.08453,0.0763,0.08451,0.0795,0.084,0.08428,0.0727,0.355305,0.274,0.20273,0.158423,0.157088,0.157548,0.119744,0.080425,0.044664,0.049771,0.3991,0.313102,0.153552,0.152418,0.370041,0.4084,0.35794,0.3613,0.127623,0.118607,0.079568,0.157662,0.068277,0.053,0.075224,0.074629,0.07572,0.0701,0.13056,0.03455,0.104471,0.112396,0.175283,0.184282,0.1346,0.163944,0.085786,0.065233,0.093154,0.068423,0.031658,0.028794,0.01826,0.016979,0.011313,0.0226,0.0183,0.0301,0.02939,0.0212,0.029542,0.0379,0.046567,0.184568,0.0895,0.114,0.1141,0.094127,0.175489,0.190327,0.2425,0.2826,0.22415,0.183686,0.3941,0.152907,0.168495,0.242962,0.399344,0.425954,0.151914,0.1787,0.035131,0.03652,0.025902,0.027801,0.015092,0.012703,0.009814,0.0305,0.0343,0.031,0.055205,0.07268,0.0489,0.0721,0.066362,0.0839,0.064109,0.056297,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.18151,0.132969,0.0559,0.060435,0.085309,0.10413,0.0372,0.07617,0.10143,0.09983,0.0974,0.10857,0.09103,0.09413,0.01223
