360,0.61947,0.25173,0.00001,0.47376,0.13351,0.04525,0.06001,0.05818,0.04157,0.17602,0.03951,0.24167,0.04337,0.33532,0.16992,0.03466,0.03080,0.06498,0.10927,0.02509,0.12356,0.00012,0.37853,0.20026,0.10281,0.18151,0.06462,0.04580,0.03981,0.03043,0.04401,0.04628,0.17315,0.04354,0.05265,0.03431,0.05028,0.11323,0.04566,0.07500,0.37973,0.06598,0.08862,0.04163,0.05540,0.09982,0.14254,0.08776,0.00057,0.07883,0.09950,0.05860,0.07278,0.40857,0.30073,0.15521,0.13470,0.10606,0.18471,0.43710,0.28873,0.17009,0.02353,0.16989,0.00602,0.09963,0.10927,0.22149,0.13225,0.31794,0.03646,0.37756,0.16160,0.03388,0.02919,0.21199,0.02805,0.12947,0.56749,0.31684,0.12067,0.70772,0.56349,0.03375,0.01425,0.50252,0.10613,0.42640,0.07275,0.22178,0.02966,0.00526,0.23077,0.06102,0.07372,0.33851,0.11931,0.27425,0.16958
365,0.61947,0.25173,0.00001,0.47376,0.13351,0.04525,0.06001,0.05818,0.04157,0.17602,0.03951,0.24167,0.04337,0.33532,0.16992,0.03466,0.03080,0.06498,0.10927,0.02509,0.12356,0.00012,0.37853,0.20026,0.10281,0.18151,0.06462,0.04580,0.03981,0.03043,0.04401,0.04628,0.17315,0.04354,0.05265,0.03431,0.05028,0.11323,0.04566,0.07500,0.37973,0.06598,0.08862,0.04163,0.05540,0.09982,0.14254,0.08776,0.00057,0.07883,0.09950,0.05860,0.07278,0.40857,0.30073,0.15521,0.13470,0.10606,0.18471,0.43710,0.28873,0.17009,0.02353,0.16989,0.00602,0.09963,0.10927,0.22149,0.13225,0.31794,0.03646,0.37756,0.16160,0.03388,0.02919,0.21199,0.02805,0.12947,0.56749,0.31684,0.12067,0.70772,0.56349,0.03375,0.01425,0.50252,0.10613,0.42640,0.07275,0.22178,0.02966,0.00526,0.23077,0.06102,0.07372,0.33851,0.11931,0.27425,0.16958
370,0.61947,0.25173,0.00001,0.47376,0.13351,0.04525,0.06001,0.05818,0.04157,0.17602,0.03951,0.24167,0.04337,0.33532,0.16992,0.03466,0.03080,0.06498,0.10927,0.02509,0.12356,0.00012,0.37853,0.20026,0.10281,0.18151,0.06462,0.04580,0.03981,0.03043,0.04401,0.04628,0.17315,0.04354,0.05265,0.03431,0.05028,0.11323,0.04566,0.07500,0.37973,0.06598,0.08862,0.04163,0.05540,0.09982,0.14254,0.08776,0.00057,0.07883,0.09950,0.05860,0.07278,0.40857,0.30073,0.15521,0.13470,0.10606,0.18471,0.43710,0.28873,0.17009,0.02353,0.16989,0.00602,0.09963,0.10927,0.22149,0.13225,0.31794,0.03646,0.37756,0.16160,0.03388,0.02919,0.21199,0.02805,0.12947,0.56749,0.31684,0.12067,0.70772,0.56349,0.03375,0.01425,0.50252,0.10613,0.42640,0.07275,0.22178,0.02966,0.00526,0.23077,0.06102,0.07372,0.33851,0.11931,0.27425,0.16958
375,0.61947,0.25173,0.00001,0.47376,0.13351,0.04525,0.06001,0.05818,0.04157,0.17602,0.03951,0.24167,0.04337,0.33532,0.16992,0.03466,0.03080,0.06498,0.10927,0.02509,0.12356,0.00012,0.37853,0.20026,0.10281,0.18151,0.06462,0.04580,0.03981,0.03043,0.04401,0.04628,0.17315,0.04354,0.05265,0.03431,0.05028,0.11323,0.04566,0.07500,0.37973,0.06598,0.08862,0.04163,0.05540,0.09982,0.14254,0.08776,0.00057,0.07883,0.09950,0.05860,0.07278,0.40857,0.30073,0.15521,0.13470,0.10606,0.18471,0.43710,0.28873,0.17009,0.02353,0.16989,0.00602,0.09963,0.10927,0.22149,0.13225,0.31794,0.03646,0.37756,0.16160,0.03388,0.02919,0.21199,0.02805,0.12947,0.56749,0.31684,0.12067,0.70772,0.56349,0.03375,0.01425,0.50252,0.10613,0.42640,0.07275,0.22178,0.02966,0.00526,0.23077,0.06102,0.07372,0.33851,0.11931,0.27425,0.16958
380,0.61947,0.25173,0.00001,0.47376,0.13351,0.04525,0.06001,0.05818,0.04157,0.17602,0.03951,0.24167,0.04337,0.33532,0.16992,0.03466,0.03080,0.06498,0.10927,0.02509,0.12356,0.00012,0.37853,0.20026,0.10281,0.18151,0.06462,0.04580,0.03981,0.03043,0.04401,0.04628,0.17315,0.04354,0.05265,0.03431,0.05028,0.11323,0.04566,0.07500,0.37973,0.06598,0.08862,0.04163,0.05540,0.09982,0.14254,0.08776,0.00057,0.07883,0.09950,0.05860,0.07278,0.40857,0.30073,0.15521,0.13470,0.10606,0.18471,0.43710,0.28873,0.17009,0.02353,0.16989,0.00602,0.09963,0.10927,0.22149,0.13225,0.31794,0.03646,0.37756,0.16160,0.03388,0.02919,0.21199,0.02805,0.12947,0.56749,0.31684,0.12067,0.70772,0.56349,0.03375,0.01425,0.50252,0.10613,0.42640,0.07275,0.22178,0.02966,0.00526,0.23077,0.06102,0.07372,0.33851,0.11931,0.27425,0.16958
385,0.62357,0.25413,0.00663,0.47793,0.13540,0.05337,0.05958,0.05961,0.04172,0.18172,0.04449,0.21622,0.04333,0.33683,0.17295,0.03537,0.03310,0.06692,0.11190,0.02701,0.13071,0.01062,0.40061,0.21220,0.09292,0.17829,0.06500,0.04489,0.04155,0.03198,0.04373,0.04542,0.17955,0.04363,0.05260,0.03708,0.05023,0.11525,0.04573,0.07502,0.38712,0.06537,0.08277,0.04219,0.05519,0.10287,0.14305,0.08843,0.00739,0.08225,0.10406,0.05842,0.07402,0.42408,0.32661,0.17199,0.13497,0.11035,0.23474,0.47272,0.30831,0.17930,0.02714,0.18211,0.00905,0.10544,0.11775,0.23594,0.13933,0.34608,0.03952,0.39319,0.18016,0.03483,0.03355,0.22951,0.03537,0.14167,0.57857,0.34433,0.17602,0.71503,0.57154,0.03555,0.01292,0.51400,0.11586,0.44033,0.08208,0.23127,0.03379,0.02448,0.24352,0.06701,0.09065,0.36145,0.13183,0.28297,0.17882
390,0.62766,0.25655,0.01694,0.46406,0.13565,0.06285,0.05916,0.05984,0.04187,0.18756,0.05006,0.18687,0.04328,0.33833,0.17602,0.03609,0.03556,0.06890,0.11458,0.02908,0.13822,0.02084,0.41716,0.22466,0.08404,0.17511,0.06620,0.04394,0.04336,0.03135,0.04499,0.04457,0.18551,0.04371,0.05255,0.04283,0.05019,0.10979,0.04580,0.07503,0.39455,0.06477,0.07727,0.04274,0.05609,0.10599,0.14356,0.08933,0.01389,0.08580,0.10880,0.05824,0.07528,0.43973,0.34992,0.19018,0.13470,0.11514,0.29345,0.50312,0.32860,0.18890,0.03128,0.19500,0.01360,0.11155,0.12680,0.25104,0.14672,0.37534,0.04283,0.40905,0.20034,0.03581,0.03853,0.24803,0.05422,0.15481,0.58956,0.36972,0.23298,0.72222,0.57956,0.03745,0.01731,0.52546,0.12635,0.45435,0.09249,0.24103,0.04777,0.05165,0.25636,0.07354,0.11100,0.38504,0.14544,0.29185,0.18846
395,0.63172,0.25898,0.01773,0.44102,0.13540,0.07388,0.05873,0.05941,0.04202,0.19354,0.05629,0.16204,0.04324,0.33984,0.17913,0.03683,0.03820,0.07094,0.11733,0.03129,0.14608,0.03107,0.43082,0.23763,0.07621,0.17198,0.06758,0.04317,0.04525,0.02956,0.04761,0.04374,0.19147,0.04380,0.05250,0.05358,0.05014,0.09541,0.04588,0.07504,0.40204,0.06418,0.07211,0.04331,0.05723,0.10920,0.14407,0.09022,0.02038,0.08949,0.11373,0.05806,0.07656,0.45551,0.37230,0.20980,0.13370,0.12020,0.35993,0.53129,0.34955,0.19888,0.03604,0.20857,0.02039,0.11796,0.13644,0.26676,0.15443,0.40554,0.04641,0.42509,0.22217,0.03682,0.04422,0.26752,0.07830,0.16893,0.60046,0.39599,0.27447,0.72930,0.58753,0.03943,0.02444,0.53689,0.13764,0.46845,0.10408,0.25108,0.07917,0.07373,0.26920,0.08065,0.13525,0.40918,0.16019,0.30090,0.19848
400,0.63590,0.26150,0.01167,0.42157,0.13579,0.08249,0.05830,0.05886,0.04225,0.19983,0.06081,0.14514,0.04327,0.34140,0.18141,0.03767,0.04031,0.07310,0.12020,0.03197,0.14874,0.04157,0.44274,0.25150,0.06814,0.16880,0.06839,0.04467,0.04798,0.02799,0.05142,0.04290,0.19787,0.04389,0.05245,0.07506,0.05000,0.08689,0.04606,0.07522,0.40980,0.06374,0.06710,0.04390,0.05760,0.11260,0.14460,0.09089,0.02720,0.09339,0.11889,0.05802,0.07790,0.47190,0.39416,0.23150,0.13470,0.12531,0.43450,0.55735,0.36977,0.20849,0.03956,0.22326,0.02949,0.12490,0.14700,0.28245,0.16220,0.43537,0.05040,0.44022,0.23998,0.03783,0.05090,0.28860,0.10593,0.18120,0.60662,0.42314,0.30442,0.73650,0.59570,0.04138,0.03831,0.54636,0.14596,0.47490,0.11546,0.26170,0.13075,0.09670,0.28195,0.08810,0.16428,0.43394,0.17660,0.31040,0.20920
405,0.64015,0.26409,0.00511,0.40559,0.13757,0.10382,0.05786,0.05858,0.04229,0.20628,0.07233,0.12981,0.04311,0.34301,0.18593,0.03829,0.04443,0.07538,0.12316,0.03714,0.16578,0.05232,0.45364,0.26605,0.06240,0.16558,0.07185,0.04650,0.04887,0.02943,0.05624,0.04206,0.20470,0.04397,0.05239,0.09776,0.05009,0.08224,0.04597,0.07498,0.41775,0.06292,0.06228,0.04451,0.05773,0.11615,0.14514,0.09134,0.03434,0.09727,0.12416,0.05765,0.07930,0.48883,0.41553,0.25503,0.13984,0.13033,0.51357,0.58083,0.39383,0.22043,0.04880,0.23893,0.04609,0.13231,0.15842,0.30036,0.17098,0.46845,0.05485,0.45815,0.27370,0.03893,0.05866,0.31111,0.13046,0.20172,0.62422,0.45025,0.32357,0.74377,0.60396,0.04379,0.04940,0.56056,0.16476,0.50054,0.13191,0.27271,0.17691,0.12048,0.29460,0.09694,0.19678,0.45859,0.19451,0.32028,0.22044
