390.0,-3.23942506
390.1,-3.23082759
390.2,-3.22223784
390.3,-3.21365599
390.4,-3.20508223
390.5,-3.19651673
390.6,-3.18795968
390.7,-3.17941126
390.8,-3.17087166
390.9,-3.16234106
391.0,-3.15381964
391.1,-3.14530758
391.2,-3.13680506
391.3,-3.12831228
391.4,-3.11982940
391.5,-3.11135662
391.6,-3.10289411
391.7,-3.09444206
391.8,-3.08600065
391.9,-3.07757007
392.0,-3.06915050
392.1,-3.06074211
392.2,-3.05234510
392.3,-3.04395964
392.4,-3.03558592
392.5,-3.02722413
392.6,-3.01887443
392.7,-3.01053703
392.8,-3.00221209
392.9,-2.99389981
393.0,-2.98560037
393.1,-2.97731394
393.2,-2.96904072
393.3,-2.96078088
393.4,-2.95253461
393.5,-2.94430209
393.6,-2.93608351
393.7,-2.92787904
393.8,-2.91968888
393.9,-2.91151320
394.0,-2.90335219
394.1,-2.89520603
394.2,-2.88707491
394.3,-2.87895900
394.4,-2.87085849
394.5,-2.86277357
394.6,-2.85470441
394.7,-2.84665121
394.8,-2.83861414
394.9,-2.83059339
395.0,-2.82258914
395.1,-2.81460157
395.2,-2.80663088
395.3,-2.79867723
395.4,-2.79074083
395.5,-2.78282184
395.6,-2.77492045
395.7,-2.76703685
395.8,-2.75917122
395.9,-2.75132374
396.0,-2.74349460
396.1,-2.73568399
396.2,-2.72789207
396.3,-2.72011905
396.4,-2.71236510
396.5,-2.70463040
396.6,-2.69691514
396.7,-2.68921951
396.8,-2.68154368
396.9,-2.67388784
397.0,-2.66625218
397.1,-2.65863688
397.2,-2.65104212
397.3,-2.64346809
397.4,-2.63591496
397.5,-2.62838293
397.6,-2.62087218
397.7,-2.61338289
397.8,-2.60591525
397.9,-2.59846943
398.0,-2.59104563
398.1,-2.58364403
398.2,-2.57626480
398.3,-2.56890814
398.4,-2.56157423
398.5,-2.55426326
398.6,-2.54697540
398.7,-2.53971084
398.8,-2.53246977
398.9,-2.52525236
399.0,-2.51805881
399.1,-2.51088929
399.2,-2.50374399
399.3,-2.49662310
399.4,-2.48952680
399.5,-2.48245526
399.6,-2.47540869
399.7,-2.46838725
399.8,-2.46139114
399.9,-2.45442053
400.0,-2.44747561
400.1,-2.44055650
400.2,-2.43366300
400.3,-2.42679486
400.4,-2.41995181
400.5,-2.41313360
400.6,-2.40633996
400.7,-2.39957064
400.8,-2.39282538
400.9,-2.38610392
401.0,-2.37940600
401.1,-2.37273135
401.2,-2.36607972
401.3,-2.35945085
401.4,-2.35284448
401.5,-2.34626035
401.6,-2.33969820
401.7,-2.33315777
401.8,-2.32663880
401.9,-2.32014103
402.0,-2.31366420
402.1,-2.30720806
