390.0,  4.15003E-04,  3.68349E-04,  9.54729E-03
390.1,  4.23072E-04,  3.75656E-04,  9.72489E-03
390.2,  4.31289E-04,  3.83103E-04,  9.90580E-03
390.3,  4.39656E-04,  3.90693E-04,  1.00901E-02
390.4,  4.48176E-04,  3.98427E-04,  1.02778E-02
390.5,  4.56852E-04,  4.06309E-04,  1.04690E-02
390.6,  4.65686E-04,  4.14341E-04,  1.06637E-02
390.7,  4.74680E-04,  4.22524E-04,  1.08621E-02
390.8,  4.83838E-04,  4.30863E-04,  1.10641E-02
390.9,  4.93160E-04,  4.39359E-04,  1.12699E-02
391.0,  5.02650E-04,  4.48015E-04,  1.14794E-02
391.1,  5.12311E-04,  4.56833E-04,  1.16928E-02
391.2,  5.22145E-04,  4.65817E-04,  1.19102E-02
391.3,  5.32155E-04,  4.74969E-04,  1.21315E-02
391.4,  5.42343E-04,  4.84292E-04,  1.23569E-02
391.5,  5.52712E-04,  4.93787E-04,  1.25865E-02
391.6,  5.63264E-04,  5.03459E-04,  1.28202E-02
391.7,  5.74004E-04,  5.13310E-04,  1.30582E-02
391.8,  5.84932E-04,  5.23343E-04,  1.33006E-02
391.9,  5.96052E-04,  5.33561E-04,  1.35473E-02
392.0,  6.07367E-04,  5.43965E-04,  1.37986E-02
392.1,  6.18879E-04,  5.54561E-04,  1.40544E-02
392.2,  6.30592E-04,  5.65350E-04,  1.43148E-02
392.3,  6.42508E-04,  5.76335E-04,  1.45800E-02
392.4,  6.54629E-04,  5.87519E-04,  1.48499E-02
392.5,  6.66960E-04,  5.98906E-04,  1.51247E-02
392.6,  6.79503E-04,  6.10498E-04,  1.54045E-02
392.7,  6.92260E-04,  6.22299E-04,  1.56893E-02
392.8,  7.05235E-04,  6.34311E-04,  1.59791E-02
392.9,  7.18431E-04,  6.46538E-04,  1.62742E-02
393.0,  7.31850E-04,  6.58983E-04,  1.65746E-02
393.1,  7.45496E-04,  6.71649E-04,  1.68803E-02
393.2,  7.59372E-04,  6.84539E-04,  1.71914E-02
393.3,  7.73480E-04,  6.97657E-04,  1.75081E-02
393.4,  7.87824E-04,  7.11005E-04,  1.78304E-02
393.5,  8.02407E-04,  7.24587E-04,  1.81584E-02
393.6,  8.17232E-04,  7.38406E-04,  1.84921E-02
393.7,  8.32301E-04,  7.52466E-04,  1.88318E-02
393.8,  8.47619E-04,  7.66769E-04,  1.91774E-02
393.9,  8.63188E-04,  7.81320E-04,  1.95291E-02
394.0,  8.79012E-04,  7.96121E-04,  1.98869E-02
394.1,  8.95092E-04,  8.11176E-04,  2.02510E-02
394.2,  9.11433E-04,  8.26489E-04,  2.06215E-02
394.3,  9.28038E-04,  8.42062E-04,  2.09983E-02
394.4,  9.44910E-04,  8.57899E-04,  2.13817E-02
394.5,  9.62052E-04,  8.74003E-04,  2.17718E-02
394.6,  9.79467E-04,  8.90378E-04,  2.21686E-02
394.7,  9.97159E-04,  9.07028E-04,  2.25722E-02
394.8,  1.01513E-03,  9.23956E-04,  2.29827E-02
394.9,  1.03338E-03,  9.41165E-04,  2.34003E-02
395.0,  1.05192E-03,  9.58658E-04,  2.38250E-02
395.1,  1.07075E-03,  9.76440E-04,  2.42569E-02
395.2,  1.08987E-03,  9.94514E-04,  2.46962E-02
395.3,  1.10929E-03,  1.01288E-03,  2.51429E-02
395.4,  1.12900E-03,  1.03155E-03,  2.55972E-02
395.5,  1.14902E-03,  1.05052E-03,  2.60592E-02
395.6,  1.16934E-03,  1.06979E-03,  2.65289E-02
395.7,  1.18997E-03,  1.08938E-03,  2.70065E-02
395.8,  1.21091E-03,  1.10928E-03,  2.74921E-02
395.9,  1.23216E-03,  1.12949E-03,  2.79858E-02
396.0,  1.25373E-03,  1.15002E-03,  2.84877E-02
396.1,  1.27563E-03,  1.17088E-03,  2.89979E-02
396.2,  1.29784E-03,  1.19206E-03,  2.95166E-02
396.3,  1.32038E-03,  1.21357E-03,  3.00438E-02
396.4,  1.34325E-03,  1.23542E-03,  3.05796E-02
396.5,  1.36646E-03,  1.25760E-03,  3.11243E-02
396.6,  1.38999E-03,  1.28012E-03,  3.16778E-02
396.7,  1.41387E-03,  1.30299E-03,  3.22404E-02
396.8,  1.43809E-03,  1.32620E-03,  3.28120E-02
396.9,  1.46265E-03,  1.34976E-03,  3.33930E-02
397.0,  1.48756E-03,  1.37367E-03,  3.39832E-02
397.1,  1.51282E-03,  1.39795E-03,  3.45830E-02
397.2,  1.53843E-03,  1.42258E-03,  3.51924E-02
397.3,  1.56440E-03,  1.44757E-03,  3.58114E-02
397.4,  1.59072E-03,  1.47293E-03,  3.64404E-02
397.5,  1.61741E-03,  1.49866E-03,  3.70793E-02
397.6,  1.64446E-03,  1.52477E-03,  3.77282E-02
397.7,  1.67187E-03,  1.55124E-03,  3.83874E-02
397.8,  1.69965E-03,  1.57810E-03,  3.90569E-02
397.9,  1.72781E-03,  1.60534E-03,  3.97369E-02
398.0,  1.75633E-03,  1.63296E-03,  4.04274E-02
398.1,  1.78523E-03,  1.66097E-03,  4.11287E-02
398.2,  1.81451E-03,  1.68936E-03,  4.18407E-02
398.3,  1.84418E-03,  1.71815E-03,  4.25637E-02
398.4,  1.87422E-03,  1.74734E-03,  4.32978E-02
398.5,  1.90464E-03,  1.77692E-03,  4.40431E-02
398.6,  1.93546E-03,  1.80690E-03,  4.47997E-02
398.7,  1.96666E-03,  1.83729E-03,  4.55677E-02
398.8,  1.99825E-03,  1.86808E-03,  4.63473E-02
398.9,  2.03023E-03,  1.89928E-03,  4.71386E-02
399.0,  2.06261E-03,  1.93089E-03,  4.79417E-02
399.1,  2.09538E-03,  1.96291E-03,  4.87567E-02
399.2,  2.12855E-03,  1.99534E-03,  4.95838E-02
399.3,  2.16212E-03,  2.02819E-03,  5.04231E-02
399.4,  2.19609E-03,  2.06145E-03,  5.12747E-02
399.5,  2.23046E-03,  2.09514E-03,  5.21388E-02
399.6,  2.26523E-03,  2.12924E-03,  5.30154E-02
399.7,  2.30041E-03,  2.16377E-03,  5.39047E-02
399.8,  2.33599E-03,  2.19873E-03,  5.48067E-02
399.9,  2.37197E-03,  2.23410E-03,  5.57217E-02
400.0,  2.40836E-03,  2.26991E-03,  5.66498E-02
400.1,  2.44516E-03,  2.30614E-03,  5.75910E-02
400.2,  2.48237E-03,  2.34280E-03,  5.85455E-02
400.3,  2.51999E-03,  2.37990E-03,  5.95134E-02
400.4,  2.55803E-03,  2.41744E-03,  6.04949E-02
400.5,  2.59649E-03,  2.45542E-03,  6.14900E-02
400.6,  2.63537E-03,  2.49385E-03,  6.24990E-02
400.7,  2.67468E-03,  2.53272E-03,  6.35219E-02
400.8,  2.71443E-03,  2.57206E-03,  6.45589E-02
400.9,  2.75460E-03,  2.61185E-03,  6.56101E-02
401.0,  2.79522E-03,  2.65210E-03,  6.66757E-02
401.1,  2.83628E-03,  2.69283E-03,  6.77557E-02
401.2,  2.87778E-03,  2.73402E-03,  6.88503E-02
401.3,  2.91974E-03,  2.77569E-03,  6.99596E-02
401.4,  2.96215E-03,  2.81784E-03,  7.10838E-02
401.5,  3.00502E-03,  2.86048E-03,  7.22230E-02
401.6,  3.04835E-03,  2.90361E-03,  7.33772E-02
401.7,  3.09215E-03,  2.94723E-03,  7.45468E-02
401.8,  3.13642E-03,  2.99135E-03,  7.57316E-02
401.9,  3.18117E-03,  3.03597E-03,  7.69320E-02
402.0,  3.22640E-03,  3.08110E-03,  7.81479E-02
402.1,  3.27211E-03,  3.12675E-03,  7.93796E-02
402.2,  3.31831E-03,  3.17291E-03,  8.06271E-02
402.3,  3.36501E-03,  3.21960E-03,  8.18906E-02
402.4,  3.41221E-03,  3.26682E-03,  8.31702E-02
402.5,  3.45991E-03,  3.31457E-03,  8.44661E-02
402.6,  3.50812E-03,  3.36287E-03,  8.57782E-02
402.7,  3.55685E-03,  3.41171E-03,  8.71068E-02
402.8,  3.60610E-03,  3.46110E-03,  8.84520E-02
402.9,  3.65587E-03,  3.51105E-03,  8.98138E-02
403.0,  3.70617E-03,  3.56156E-03,  9.11925E-02
403.1,  3.75701E-03,  3.61264E-03,  9.25880E-02
403.2,  3.80839E-03,  3.66429E-03,  9.40006E-02
403.3,  3.86033E-03,  3.71653E-03,  9.54303E-02
403.4,  3.91281E-03,  3.76935E-03,  9.68772E-02
403.5,  3.96586E-03,  3.82277E-03,  9.83414E-02
403.6,  4.01947E-03,  3.87679E-03,  9.98231E-02
403.7,  4.07366E-03,  3.93141E-03,  1.01322E-01
403.8,  4.12842E-03,  3.98665E-03,  1.02839E-01
403.9,  4.18378E-03,  4.04252E-03,  1.04374E-01
404.0,  4.23972E-03,  4.09900E-03,  1.05926E-01
404.1,  4.29627E-03,  4.15613E-03,  1.07497E-01
404.2,  4.35342E-03,  4.21390E-03,  1.09085E-01
404.3,  4.41119E-03,  4.27231E-03,  1.10691E-01
404.4,  4.46957E-03,  4.33139E-03,  1.12316E-01
404.5,  4.52859E-03,  4.39113E-03,  1.13959E-01
404.6,  4.58825E-03,  4.45154E-03,  1.15620E-01
404.7,  4.64854E-03,  4.51264E-03,  1.17300E-01
404.8,  4.70950E-03,  4.57442E-03,  1.18999E-01
404.9,  4.77111E-03,  4.63691E-03,  1.20715E-01
405.0,  4.83339E-03,  4.70010E-03,  1.22451E-01
405.1,  4.89635E-03,  4.76401E-03,  1.24205E-01
405.2,  4.95998E-03,  4.82863E-03,  1.25978E-01
405.3,  5.02430E-03,  4.89398E-03,  1.27770E-01
405.4,  5.08929E-03,  4.96005E-03,  1.29581E-01
405.5,  5.15495E-03,  5.02686E-03,  1.31411E-01
405.6,  5.22129E-03,  5.09439E-03,  1.33259E-01
405.7,  5.28830E-03,  5.16265E-03,  1.35127E-01
405.8,  5.35598E-03,  5.23165E-03,  1.37013E-01
405.9,  5.42433E-03,  5.30139E-03,  1.38919E-01
406.0,  5.49335E-03,  5.37186E-03,  1.40844E-01
406.1,  5.56303E-03,  5.44308E-03,  1.42788E-01
406.2,  5.63337E-03,  5.51504E-03,  1.44751E-01
406.3,  5.70437E-03,  5.58774E-03,  1.46733E-01
406.4,  5.77601E-03,  5.66119E-03,  1.48734E-01
406.5,  5.84831E-03,  5.73538E-03,  1.50754E-01
406.6,  5.92125E-03,  5.81032E-03,  1.52793E-01
406.7,  5.99482E-03,  5.88601E-03,  1.54851E-01
406.8,  6.06903E-03,  5.96245E-03,  1.56928E-01
406.9,  6.14387E-03,  6.03964E-03,  1.59025E-01
407.0,  6.21933E-03,  6.11757E-03,  1.61140E-01
407.1,  6.29540E-03,  6.19626E-03,  1.63274E-01
407.2,  6.37207E-03,  6.27569E-03,  1.65427E-01
407.3,  6.44935E-03,  6.35587E-03,  1.67599E-01
407.4,  6.52721E-03,  6.43680E-03,  1.69790E-01
407.5,  6.60566E-03,  6.51847E-03,  1.71999E-01
407.6,  6.68468E-03,  6.60088E-03,  1.74227E-01
407.7,  6.76427E-03,  6.68404E-03,  1.76474E-01
407.8,  6.84441E-03,  6.76794E-03,  1.78739E-01
407.9,  6.92509E-03,  6.85258E-03,  1.81023E-01
408.0,  7.00631E-03,  6.93795E-03,  1.83325E-01
408.1,  7.08805E-03,  7.02406E-03,  1.85645E-01
408.2,  7.17029E-03,  7.11090E-03,  1.87983E-01
408.3,  7.25304E-03,  7.19846E-03,  1.90339E-01
408.4,  7.33627E-03,  7.28675E-03,  1.92714E-01
408.5,  7.41997E-03,  7.37576E-03,  1.95106E-01
408.6,  7.50413E-03,  7.46548E-03,  1.97515E-01
408.7,  7.58873E-03,  7.55592E-03,  1.99942E-01
408.8,  7.67376E-03,  7.64706E-03,  2.02387E-01
408.9,  7.75920E-03,  7.73890E-03,  2.04848E-01
409.0,  7.84503E-03,  7.83144E-03,  2.07327E-01
409.1,  7.93125E-03,  7.92467E-03,  2.09822E-01
409.2,  8.01783E-03,  8.01859E-03,  2.12335E-01
409.3,  8.10475E-03,  8.11318E-03,  2.14863E-01
409.4,  8.19200E-03,  8.20844E-03,  2.17408E-01
409.5,  8.27956E-03,  8.30437E-03,  2.19969E-01
409.6,  8.36741E-03,  8.40095E-03,  2.22546E-01
409.7,  8.45552E-03,  8.49818E-03,  2.25139E-01
409.8,  8.54388E-03,  8.59606E-03,  2.27747E-01
409.9,  8.63247E-03,  8.69456E-03,  2.30370E-01
410.0,  8.72127E-03,  8.79369E-03,  2.33008E-01
410.1,  8.81025E-03,  8.89343E-03,  2.35661E-01
410.2,  8.89940E-03,  8.99379E-03,  2.38329E-01
410.3,  8.98874E-03,  9.09476E-03,  2.41011E-01
410.4,  9.07825E-03,  9.19634E-03,  2.43707E-01
410.5,  9.16793E-03,  9.29854E-03,  2.46418E-01
410.6,  9.25777E-03,  9.40134E-03,  2.49143E-01
410.7,  9.34778E-03,  9.50476E-03,  2.51882E-01
410.8,  9.43796E-03,  9.60878E-03,  2.54636E-01
410.9,  9.52830E-03,  9.71341E-03,  2.57402E-01
411.0,  9.61879E-03,  9.81865E-03,  2.60183E-01
411.1,  9.70945E-03,  9.92450E-03,  2.62978E-01
411.2,  9.80026E-03,  1.00310E-02,  2.65786E-01
411.3,  9.89123E-03,  1.01380E-02,  2.68607E-01
411.4,  9.98235E-03,  1.02457E-02,  2.71442E-01
411.5,  1.00736E-02,  1.03540E-02,  2.74289E-01
411.6,  1.01651E-02,  1.04629E-02,  2.77150E-01
411.7,  1.02567E-02,  1.05723E-02,  2.80024E-01
411.8,  1.03484E-02,  1.06824E-02,  2.82911E-01
411.9,  1.04403E-02,  1.07931E-02,  2.85811E-01
412.0,  1.05324E-02,  1.09044E-02,  2.88723E-01
412.1,  1.06246E-02,  1.10164E-02,  2.91647E-01
412.2,  1.07169E-02,  1.11289E-02,  2.94584E-01
412.3,  1.08095E-02,  1.12420E-02,  2.97534E-01
412.4,  1.09022E-02,  1.13557E-02,  3.00495E-01
412.5,  1.09951E-02,  1.14701E-02,  3.03468E-01
412.6,  1.10881E-02,  1.15850E-02,  3.06454E-01
412.7,  1.11813E-02,  1.17006E-02,  3.09451E-01
412.8,  1.12747E-02,  1.18167E-02,  3.12460E-01
412.9,  1.13682E-02,  1.19335E-02,  3.15480E-01
413.0,  1.14620E-02,  1.20509E-02,  3.18512E-01
413.1,  1.15559E-02,  1.21688E-02,  3.21555E-01
413.2,  1.16500E-02,  1.22874E-02,  3.24609E-01
413.3,  1.17443E-02,  1.24066E-02,  3.27674E-01
413.4,  1.18388E-02,  1.25264E-02,  3.30751E-01
413.5,  1.19336E-02,  1.26469E-02,  3.33838E-01
413.6,  1.20285E-02,  1.27679E-02,  3.36935E-01
413.7,  1.21236E-02,  1.28896E-02,  3.40044E-01
413.8,  1.22190E-02,  1.30118E-02,  3.43163E-01
413.9,  1.23146E-02,  1.31347E-02,  3.46292E-01
414.0,  1.24105E-02,  1.32582E-02,  3.49431E-01
414.1,  1.25065E-02,  1.33824E-02,  3.52581E-01
414.2,  1.26029E-02,  1.35071E-02,  3.55740E-01
414.3,  1.26995E-02,  1.36325E-02,  3.58910E-01
414.4,  1.27963E-02,  1.37585E-02,  3.62089E-01
414.5,  1.28935E-02,  1.38851E-02,  3.65278E-01
414.6,  1.29909E-02,  1.40124E-02,  3.68476E-01
414.7,  1.30886E-02,  1.41402E-02,  3.71684E-01
414.8,  1.31867E-02,  1.42688E-02,  3.74901E-01
414.9,  1.32850E-02,  1.43979E-02,  3.78128E-01
415.0,  1.33837E-02,  1.45277E-02,  3.81363E-01
415.1,  1.34827E-02,  1.46582E-02,  3.84608E-01
415.2,  1.35820E-02,  1.47893E-02,  3.87861E-01
415.3,  1.36817E-02,  1.49210E-02,  3.91122E-01
415.4,  1.37816E-02,  1.50533E-02,  3.94391E-01
415.5,  1.38819E-02,  1.51862E-02,  3.97667E-01
415.6,  1.39824E-02,  1.53198E-02,  4.00950E-01
415.7,  1.40832E-02,  1.54540E-02,  4.04240E-01
415.8,  1.41842E-02,  1.55887E-02,  4.07535E-01
415.9,  1.42855E-02,  1.57241E-02,  4.10835E-01
416.0,  1.43870E-02,  1.58600E-02,  4.14141E-01
416.1,  1.44887E-02,  1.59965E-02,  4.17451E-01
416.2,  1.45907E-02,  1.61336E-02,  4.20765E-01
416.3,  1.46928E-02,  1.62712E-02,  4.24082E-01
416.4,  1.47951E-02,  1.64094E-02,  4.27402E-01
416.5,  1.48975E-02,  1.65481E-02,  4.30724E-01
416.6,  1.50001E-02,  1.66874E-02,  4.34048E-01
416.7,  1.51028E-02,  1.68272E-02,  4.37373E-01
416.8,  1.52057E-02,  1.69675E-02,  4.40699E-01
416.9,  1.53086E-02,  1.71083E-02,  4.44025E-01
417.0,  1.54116E-02,  1.72496E-02,  4.47350E-01
417.1,  1.55147E-02,  1.73914E-02,  4.50675E-01
417.2,  1.56178E-02,  1.75337E-02,  4.53997E-01
417.3,  1.57210E-02,  1.76764E-02,  4.57317E-01
417.4,  1.58241E-02,  1.78196E-02,  4.60634E-01
417.5,  1.59273E-02,  1.79632E-02,  4.63948E-01
417.6,  1.60304E-02,  1.81073E-02,  4.67257E-01
417.7,  1.61335E-02,  1.82518E-02,  4.70562E-01
417.8,  1.62366E-02,  1.83967E-02,  4.73860E-01
417.9,  1.63395E-02,  1.85420E-02,  4.77153E-01
418.0,  1.64424E-02,  1.86878E-02,  4.80439E-01
418.1,  1.65452E-02,  1.88338E-02,  4.83717E-01
418.2,  1.66478E-02,  1.89803E-02,  4.86987E-01
418.3,  1.67502E-02,  1.91271E-02,  4.90249E-01
418.4,  1.68525E-02,  1.92743E-02,  4.93500E-01
418.5,  1.69546E-02,  1.94218E-02,  4.96741E-01
418.6,  1.70565E-02,  1.95696E-02,  4.99971E-01
418.7,  1.71581E-02,  1.97177E-02,  5.03190E-01
418.8,  1.72595E-02,  1.98661E-02,  5.06396E-01
418.9,  1.73606E-02,  2.00148E-02,  5.09588E-01
419.0,  1.74614E-02,  2.01638E-02,  5.12767E-01
419.1,  1.75619E-02,  2.03130E-02,  5.15931E-01
419.2,  1.76621E-02,  2.04624E-02,  5.19080E-01
419.3,  1.77618E-02,  2.06121E-02,  5.22212E-01
419.4,  1.78612E-02,  2.07620E-02,  5.25327E-01
419.5,  1.79602E-02,  2.09121E-02,  5.28425E-01
419.6,  1.80587E-02,  2.10623E-02,  5.31504E-01
419.7,  1.81568E-02,  2.12127E-02,  5.34563E-01
419.8,  1.82544E-02,  2.13633E-02,  5.37603E-01
419.9,  1.83515E-02,  2.15140E-02,  5.40621E-01
420.0,  1.84480E-02,  2.16649E-02,  5.43618E-01
420.1,  1.85440E-02,  2.18158E-02,  5.46593E-01
420.2,  1.86395E-02,  2.19668E-02,  5.49545E-01
420.3,  1.87344E-02,  2.21180E-02,  5.52475E-01
420.4,  1.88289E-02,  2.22693E-02,  5.55384E-01
420.5,  1.89228E-02,  2.24207E-02,  5.58271E-01
420.6,  1.90162E-02,  2.25723E-02,  5.61138E-01
420.7,  1.91091E-02,  2.27240E-02,  5.63983E-01
420.8,  1.92016E-02,  2.28759E-02,  5.66808E-01
420.9,  1.92936E-02,  2.30279E-02,  5.69614E-01
421.0,  1.93852E-02,  2.31801E-02,  5.72399E-01
421.1,  1.94764E-02,  2.33325E-02,  5.75166E-01
421.2,  1.95672E-02,  2.34850E-02,  5.77914E-01
421.3,  1.96576E-02,  2.36378E-02,  5.80644E-01
421.4,  1.97476E-02,  2.37908E-02,  5.83356E-01
421.5,  1.98373E-02,  2.39440E-02,  5.86051E-01
421.6,  1.99266E-02,  2.40975E-02,  5.88729E-01
421.7,  2.00157E-02,  2.42512E-02,  5.91391E-01
421.8,  2.01044E-02,  2.44051E-02,  5.94037E-01
421.9,  2.01929E-02,  2.45594E-02,  5.96668E-01
422.0,  2.02811E-02,  2.47139E-02,  5.99284E-01
422.1,  2.03691E-02,  2.48687E-02,  6.01887E-01
422.2,  2.04569E-02,  2.50239E-02,  6.04476E-01
422.3,  2.05445E-02,  2.51794E-02,  6.07052E-01
422.4,  2.06320E-02,  2.53352E-02,  6.09617E-01
422.5,  2.07193E-02,  2.54914E-02,  6.12169E-01
422.6,  2.08064E-02,  2.56480E-02,  6.14711E-01
422.7,  2.08935E-02,  2.58050E-02,  6.17243E-01
422.8,  2.09805E-02,  2.59624E-02,  6.19766E-01
422.9,  2.10675E-02,  2.61202E-02,  6.22280E-01
423.0,  2.11545E-02,  2.62785E-02,  6.24786E-01
423.1,  2.12414E-02,  2.64372E-02,  6.27284E-01
423.2,  2.13284E-02,  2.65965E-02,  6.29776E-01
423.3,  2.14154E-02,  2.67562E-02,  6.32263E-01
423.4,  2.15026E-02,  2.69165E-02,  6.34744E-01
423.5,  2.15898E-02,  2.70773E-02,  6.37222E-01
423.6,  2.16772E-02,  2.72387E-02,  6.39696E-01
423.7,  2.17647E-02,  2.74007E-02,  6.42167E-01
423.8,  2.18525E-02,  2.75633E-02,  6.44637E-01
423.9,  2.19404E-02,  2.77266E-02,  6.47107E-01
424.0,  2.20286E-02,  2.78905E-02,  6.49576E-01
424.1,  2.21171E-02,  2.80551E-02,  6.52046E-01
424.2,  2.22060E-02,  2.82204E-02,  6.54518E-01
424.3,  2.22951E-02,  2.83864E-02,  6.56993E-01
424.4,  2.23847E-02,  2.85532E-02,  6.59471E-01
424.5,  2.24746E-02,  2.87208E-02,  6.61955E-01
424.6,  2.25650E-02,  2.88892E-02,  6.64443E-01
424.7,  2.26559E-02,  2.90584E-02,  6.66939E-01
424.8,  2.27473E-02,  2.92285E-02,  6.69442E-01
424.9,  2.28392E-02,  2.93995E-02,  6.71953E-01
425.0,  2.29317E-02,  2.95714E-02,  6.74474E-01
425.1,  2.30249E-02,  2.97443E-02,  6.77005E-01
425.2,  2.31186E-02,  2.99182E-02,  6.79547E-01
