390.0,4.07677921E-04
390.1,4.15935517E-04
390.2,4.24352801E-04
390.3,4.32932520E-04
390.4,4.41677455E-04
390.5,4.50590425E-04
390.6,4.59674283E-04
390.7,4.68931919E-04
390.8,4.78366259E-04
390.9,4.87980264E-04
391.0,4.97776933E-04
391.1,5.07759300E-04
391.2,5.17930435E-04
391.3,5.28293443E-04
391.4,5.38851468E-04
391.5,5.49607687E-04
391.6,5.60565315E-04
391.7,5.71727601E-04
391.8,5.83097830E-04
391.9,5.94679325E-04
392.0,6.06475440E-04
392.1,6.18489568E-04
392.2,6.30725135E-04
392.3,6.43185602E-04
392.4,6.55874465E-04
392.5,6.68795254E-04
392.6,6.81951531E-04
392.7,6.95346896E-04
392.8,7.08984977E-04
392.9,7.22869439E-04
393.0,7.37003977E-04
393.1,7.51392319E-04
393.2,7.66038223E-04
393.3,7.80945480E-04
393.4,7.96117910E-04
393.5,8.11559364E-04
393.6,8.27273721E-04
393.7,8.43264890E-04
393.8,8.59536808E-04
393.9,8.76093437E-04
394.0,8.92938769E-04
394.1,9.10076819E-04
394.2,9.27511629E-04
394.3,9.45247263E-04
394.4,9.63287811E-04
394.5,9.81637383E-04
394.6,1.00030011E-03
394.7,1.01928015E-03
394.8,1.03858167E-03
394.9,1.05820886E-03
395.0,1.07816593E-03
395.1,1.09845711E-03
395.2,1.11908663E-03
395.3,1.14005874E-03
395.4,1.16137771E-03
395.5,1.18304782E-03
395.6,1.20507335E-03
395.7,1.22745859E-03
395.8,1.25020784E-03
395.9,1.27332541E-03
396.0,1.29681561E-03
396.1,1.32068275E-03
396.2,1.34493113E-03
396.3,1.36956508E-03
396.4,1.39458888E-03
396.5,1.42000686E-03
396.6,1.44582330E-03
396.7,1.47204248E-03
396.8,1.49866868E-03
396.9,1.52570617E-03
397.0,1.55315920E-03
397.1,1.58103198E-03
397.2,1.60932874E-03
397.3,1.63805367E-03
397.4,1.66721093E-03
397.5,1.69680466E-03
397.6,1.72683898E-03
397.7,1.75731797E-03
397.8,1.78824567E-03
397.9,1.81962610E-03
398.0,1.85146323E-03
398.1,1.88376100E-03
398.2,1.91652330E-03
398.3,1.94975396E-03
398.4,1.98345679E-03
398.5,2.01763553E-03
398.6,2.05229385E-03
398.7,2.08743540E-03
398.8,2.12306374E-03
398.9,2.15918237E-03
399.0,2.19579472E-03
399.1,2.23290418E-03
399.2,2.27051402E-03
399.3,2.30862746E-03
399.4,2.34724765E-03
399.5,2.38637763E-03
399.6,2.42602036E-03
399.7,2.46617873E-03
399.8,2.50685551E-03
399.9,2.54805339E-03
400.0,2.58977496E-03
400.1,2.63202313E-03
400.2,2.67480258E-03
400.3,2.71811848E-03
400.4,2.76197606E-03
400.5,2.80638062E-03
400.6,2.85133754E-03
400.7,2.89685227E-03
400.8,2.94293031E-03
400.9,2.98957729E-03
401.0,3.03679885E-03
401.1,3.08460077E-03
401.2,3.13298888E-03
401.3,3.18196911E-03
401.4,3.23154746E-03
401.5,3.28173002E-03
401.6,3.33252300E-03
401.7,3.38393267E-03
401.8,3.43596541E-03
401.9,3.48862770E-03
402.0,3.54192612E-03
402.1,3.59586735E-03
402.2,3.65045817E-03
402.3,3.70570548E-03
402.4,3.76161629E-03
402.5,3.81819772E-03
402.6,3.87545701E-03
402.7,3.93340151E-03
402.8,3.99203869E-03
402.9,4.05137618E-03
403.0,4.11142170E-03
403.1,4.17218311E-03
403.2,4.23366842E-03
403.3,4.29588575E-03
403.4,4.35884341E-03
403.5,4.42254979E-03
403.6,4.48701348E-03
403.7,4.55224320E-03
403.8,4.61824783E-03
403.9,4.68503641E-03
404.0,4.75261813E-03
404.1,4.82100236E-03
404.2,4.89019864E-03
404.3,4.96021669E-03
404.4,5.03106638E-03
404.5,5.10275779E-03
404.6,5.17530118E-03
404.7,5.24870700E-03
404.8,5.32298589E-03
404.9,5.39814871E-03
405.0,5.47420650E-03
405.1,5.55116914E-03
405.2,5.62904105E-03
405.3,5.70782508E-03
405.4,5.78752379E-03
405.5,5.86813950E-03
405.6,5.94967425E-03
405.7,6.03212979E-03
405.8,6.11550757E-03
405.9,6.19980877E-03
406.0,6.28503422E-03
406.1,6.37118445E-03
406.2,6.45825966E-03
406.3,6.54625971E-03
406.4,6.63518411E-03
406.5,6.72503200E-03
406.6,6.81580217E-03
406.7,6.90749304E-03
406.8,7.00010261E-03
406.9,7.09362851E-03
407.0,7.18806796E-03
407.1,7.28341776E-03
407.2,7.37967428E-03
407.3,7.47683347E-03
407.4,7.57489083E-03
407.5,7.67384139E-03
407.6,7.77367974E-03
407.7,7.87439998E-03
407.8,7.97599574E-03
407.9,8.07846015E-03
408.0,8.18178585E-03
408.1,8.28596495E-03
408.2,8.39098907E-03
408.3,8.49684927E-03
408.4,8.60353611E-03
408.5,8.71103957E-03
408.6,8.81934910E-03
408.7,8.92845358E-03
408.8,9.03834132E-03
408.9,9.14900007E-03
409.0,9.26041696E-03
409.1,9.37257857E-03
409.2,9.48547085E-03
409.3,9.59907915E-03
409.4,9.71338822E-03
409.5,9.82838217E-03
409.6,9.94404452E-03
409.7,1.00603581E-02
409.8,1.01773052E-02
409.9,1.02948674E-02
410.0,1.04130256E-02
410.1,1.05317635E-02
410.2,1.06510777E-02
410.3,1.07709686E-02
410.4,1.08914365E-02
410.5,1.10124822E-02
410.6,1.11341067E-02
410.7,1.12563112E-02
410.8,1.13790972E-02
410.9,1.15024667E-02
411.0,1.16264215E-02
411.1,1.17509642E-02
411.2,1.18760974E-02
411.3,1.20018240E-02
411.4,1.21281474E-02
411.5,1.22550711E-02
411.6,1.23825991E-02
