360,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
361,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
362,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
363,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
364,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
365,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
366,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
367,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
368,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
369,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
370,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
371,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
372,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
373,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
374,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
375,0.053,0.0829,0.0691,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1086,0.1069
376,0.053,0.0829,0.06692,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.10998,0.1069
377,0.053,0.0829,0.06474,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.11136,0.1069
378,0.053,0.0829,0.06256,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.11274,0.1069
379,0.053,0.0829,0.06038,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.11412,0.1069
380,0.053,0.0829,0.0582,0.0449,0.0643,0.0652,0.0726,0.0872,0.1167,0.079,0.0692,0.0941,0.1272,0.1155,0.1069
381,0.05254,0.0829,0.058,0.04454,0.06466,0.0653,0.07328,0.08978,0.1204,0.08288,0.07228,0.09856,0.134,0.1212,0.11044
382,0.05208,0.0829,0.0578,0.04418,0.06502,0.0654,0.07396,0.09236,0.1241,0.08676,0.07536,0.10302,0.1408,0.1269,0.11398
383,0.05162,0.0829,0.0576,0.04382,0.06538,0.0655,0.07464,0.09494,0.1278,0.09064,0.07844,0.10748,0.1476,0.1326,0.11752
384,0.05116,0.0829,0.0574,0.04346,0.06574,0.0656,0.07532,0.09752,0.1315,0.09452,0.08152,0.11194,0.1544,0.1383,0.12106
385,0.0507,0.0829,0.0572,0.0431,0.0661,0.0657,0.076,0.1001,0.1352,0.0984,0.0846,0.1164,0.1612,0.144,0.1246
386,0.05066,0.08364,0.05694,0.0418,0.06692,0.0659,0.07658,0.10326,0.14164,0.10356,0.08868,0.12246,0.17098,0.15356,0.12878
387,0.05062,0.08438,0.05668,0.0405,0.06774,0.0661,0.07716,0.10642,0.14808,0.10872,0.09276,0.12852,0.18076,0.16312,0.13296
388,0.05058,0.08512,0.05642,0.0392,0.06856,0.0663,0.07774,0.10958,0.15452,0.11388,0.09684,0.13458,0.19054,0.17268,0.13714
389,0.05054,0.08586,0.05616,0.0379,0.06938,0.0665,0.07832,0.11274,0.16096,0.11904,0.10092,0.14064,0.20032,0.18224,0.14132
390,0.0505,0.0866,0.0559,0.0366,0.0702,0.0667,0.0789,0.1159,0.1674,0.1242,0.105,0.1467,0.2101,0.1918,0.1455
391,0.05044,0.08704,0.05608,0.03664,0.0696,0.06718,0.08,0.1195,0.1744,0.13126,0.1109,0.1544,0.22488,0.20498,0.14886
392,0.05038,0.08748,0.05626,0.03668,0.069,0.06766,0.0811,0.1231,0.1814,0.13832,0.1168,0.1621,0.23966,0.21816,0.15222
393,0.05032,0.08792,0.05644,0.03672,0.0684,0.06814,0.0822,0.1267,0.1884,0.14538,0.1227,0.1698,0.25444,0.23134,0.15558
394,0.05026,0.08836,0.05662,0.03676,0.0678,0.06862,0.0833,0.1303,0.1954,0.15244,0.1286,0.1775,0.26922,0.24452,0.15894
395,0.0502,0.0888,0.0568,0.0368,0.0672,0.0691,0.0844,0.1339,0.2024,0.1595,0.1345,0.1852,0.284,0.2577,0.1623
396,0.05012,0.08872,0.05742,0.0384,0.06806,0.06916,0.0848,0.13574,0.20788,0.16634,0.14092,0.19238,0.29806,0.27132,0.1645
397,0.05004,0.08864,0.05804,0.04,0.06892,0.06922,0.0852,0.13758,0.21336,0.17318,0.14734,0.19956,0.31212,0.28494,0.1667
398,0.04996,0.08856,0.05866,0.0416,0.06978,0.06928,0.0856,0.13942,0.21884,0.18002,0.15376,0.20674,0.32618,0.29856,0.1689
399,0.04988,0.08848,0.05928,0.0432,0.07064,0.06934,0.086,0.14126,0.22432,0.18686,0.16018,0.21392,0.34024,0.31218,0.1711
400,0.0498,0.0884,0.0599,0.0448,0.0715,0.0694,0.0864,0.1431,0.2298,0.1937,0.1666,0.2211,0.3543,0.3258,0.1733
401,0.04962,0.08778,0.05904,0.0443,0.0713,0.0697,0.08608,0.1448,0.23426,0.19926,0.17154,0.22692,0.36654,0.33558,0.17408
402,0.04944,0.08716,0.05818,0.0438,0.0711,0.07,0.08576,0.1465,0.23872,0.20482,0.17648,0.23274,0.37878,0.34536,0.17486
403,0.04926,0.08654,0.05732,0.0433,0.0709,0.0703,0.08544,0.1482,0.24318,0.21038,0.18142,0.23856,0.39102,0.35514,0.17564
404,0.04908,0.08592,0.05646,0.0428,0.0707,0.0706,0.08512,0.1499,0.24764,0.21594,0.18636,0.24438,0.40326,0.36492,0.17642
405,0.0489,0.0853,0.0556,0.0423,0.0705,0.0709,0.0848,0.1516,0.2521,0.2215,0.1913,0.2502,0.4155,0.3747,0.1772
406,0.04918,0.0856,0.05626,0.04264,0.07094,0.07086,0.08506,0.15268,0.25438,0.22558,0.19554,0.25394,0.42084,0.37954,0.1774
407,0.04946,0.0859,0.05692,0.04298,0.07138,0.07082,0.08532,0.15376,0.25666,0.22966,0.19978,0.25768,0.42618,0.38438,0.1776
408,0.04974,0.0862,0.05758,0.04332,0.07182,0.07078,0.08558,0.15484,0.25894,0.23374,0.20402,0.26142,0.43152,0.38922,0.1778
409,0.05002,0.0865,0.05824,0.04366,0.07226,0.07074,0.08584,0.15592,0.26122,0.23782,0.20826,0.26516,0.43686,0.39406,0.178
