5.000000000e+02,5.617746914e-01,3.438209548e-01,5.590951034e-01,3.440885492e-01,5.560982495e-01,3.443877648e-01,1.001361480e+01
5.100000000e+02,5.594399863e-01,3.440540843e-01,5.565971288e-01,3.443379254e-01,5.534218866e-01,3.446548749e-01,1.001566831e+01
5.200000000e+02,5.570548515e-01,3.442921975e-01,5.540504350e-01,3.445920994e-01,5.506982256e-01,3.449266214e-01,1.001799705e+01
5.300000000e+02,5.546256418e-01,3.445346508e-01,5.514613160e-01,3.448504319e-01,5.479335084e-01,3.452023675e-01,1.002062830e+01
5.400000000e+02,5.521581076e-01,3.447808605e-01,5.488354696e-01,3.451123423e-01,5.451333929e-01,3.454815332e-01,1.002359106e+01
5.500000000e+02,5.496574589e-01,3.450302961e-01,5.461780625e-01,3.453773018e-01,5.423030186e-01,3.457635894e-01,1.002691596e+01
5.600000000e+02,5.471284230e-01,3.452824748e-01,5.434937892e-01,3.456448281e-01,5.394470647e-01,3.460480517e-01,1.003063532e+01
5.700000000e+02,5.445752963e-01,3.455369560e-01,5.407869231e-01,3.459144802e-01,5.365697998e-01,3.463344753e-01,1.003478311e+01
5.800000000e+02,5.420019907e-01,3.457933366e-01,5.380613618e-01,3.461858532e-01,5.336751261e-01,3.466224509e-01,1.003939496e+01
5.900000000e+02,5.394120736e-01,3.460512474e-01,5.353206661e-01,3.464585752e-01,5.307666167e-01,3.469116008e-01,1.004450813e+01
6.000000000e+02,5.368088033e-01,3.463103492e-01,5.325680947e-01,3.467323034e-01,5.278475484e-01,3.472015753e-01,1.005016150e+01
6.100000000e+02,5.341951605e-01,3.465703296e-01,5.298066338e-01,3.470067212e-01,5.249209306e-01,3.474920503e-01,1.005639558e+01
6.200000000e+02,5.315738753e-01,3.468309006e-01,5.270390231e-01,3.472815355e-01,5.219895297e-01,3.477827246e-01,1.006325248e+01
6.300000000e+02,5.289474512e-01,3.470917961e-01,5.242677792e-01,3.475564745e-01,5.190558911e-01,3.480733177e-01,1.007077588e+01
6.400000000e+02,5.263181860e-01,3.473527697e-01,5.214952152e-01,3.478312860e-01,5.161223583e-01,3.483635680e-01,1.007901106e+01
6.500000000e+02,5.236881903e-01,3.476135930e-01,5.187234584e-01,3.481057351e-01,5.131910895e-01,3.486532311e-01,1.008800487e+01
6.600000000e+02,5.210594039e-01,3.478740536e-01,5.159544663e-01,3.483796028e-01,5.102640730e-01,3.489420782e-01,1.009780569e+01
6.700000000e+02,5.184336104e-01,3.481339545e-01,5.131900401e-01,3.486526852e-01,5.073431401e-01,3.492298951e-01,1.010846351e+01
6.800000000e+02,5.158124500e-01,3.483931118e-01,5.104318375e-01,3.489247913e-01,5.044299775e-01,3.495164807e-01,1.012002983e+01
6.900000000e+02,5.131974309e-01,3.486513545e-01,5.076813836e-01,3.491957429e-01,5.015261375e-01,3.498016463e-01,1.013255776e+01
7.000000000e+02,5.105899398e-01,3.489085229e-01,5.049400809e-01,3.494653731e-01,4.986330484e-01,3.500852143e-01,1.014610196e+01
