1.000000000e+11,1.771127279e-01,2.658618607e-01,1.771127272e-01,2.658618585e-01,-1.050892827e-01,1.805139074e-01,-3.159989004e-01
1.000000000e+06,1.771808972e-01,2.660766655e-01,1.771132768e-01,2.658639549e-01,1.691210514e-01,2.353815116e-01,-3.178985532e-01
5.000000000e+05,1.772499086e-01,2.662933738e-01,1.771149258e-01,2.658702436e-01,1.691216548e-01,2.353896771e-01,-3.190100114e-01
3.333333333e+05,1.773197691e-01,2.665119762e-01,1.771176745e-01,2.658807232e-01,1.691226611e-01,2.354032843e-01,-3.201483472e-01
2.500000000e+05,1.773904863e-01,2.667324649e-01,1.771215231e-01,2.658953911e-01,1.691240714e-01,2.354223299e-01,-3.213136338e-01
2.000000000e+05,1.774620681e-01,2.669548317e-01,1.771264724e-01,2.659142441e-01,1.691258871e-01,2.354468096e-01,-3.225059420e-01
1.666666667e+05,1.775345220e-01,2.671790679e-01,1.771325230e-01,2.659372776e-01,1.691281100e-01,2.354767177e-01,-3.237253409e-01
1.428571429e+05,1.776078557e-01,2.674051644e-01,1.771396758e-01,2.659644863e-01,1.691307424e-01,2.355120474e-01,-3.249718976e-01
1.250000000e+05,1.776820770e-01,2.676331116e-01,1.771479321e-01,2.659958640e-01,1.691337870e-01,2.355527906e-01,-3.262456775e-01
1.111111111e+05,1.777571934e-01,2.678628993e-01,1.771572929e-01,2.660314033e-01,1.691372468e-01,2.355989378e-01,-3.275467437e-01
1.000000000e+05,1.778332126e-01,2.680945171e-01,1.771677596e-01,2.660710959e-01,1.691411253e-01,2.356504785e-01,-3.288751576e-01
9.090909091e+04,1.779101421e-01,2.683279539e-01,1.771793339e-01,2.661149327e-01,1.691454264e-01,2.357074009e-01,-3.302309788e-01
8.333333333e+04,1.779879895e-01,2.685631985e-01,1.771920174e-01,2.661629035e-01,1.691501542e-01,2.357696920e-01,-3.316142648e-01
7.692307692e+04,1.780667624e-01,2.688002389e-01,1.772058120e-01,2.662149972e-01,1.691553135e-01,2.358373374e-01,-3.330250714e-01
7.142857143e+04,1.781464682e-01,2.690390629e-01,1.772207198e-01,2.662712018e-01,1.691609093e-01,2.359103219e-01,-3.344634524e-01
6.666666667e+04,1.782271143e-01,2.692796577e-01,1.772367428e-01,2.663315044e-01,1.691669468e-01,2.359886286e-01,-3.359294597e-01
6.250000000e+04,1.783087083e-01,2.695220102e-01,1.772538834e-01,2.663958910e-01,1.691734321e-01,2.360722399e-01,-3.374231437e-01
5.882352941e+04,1.783912575e-01,2.697661068e-01,1.772721440e-01,2.664643470e-01,1.691803710e-01,2.361611367e-01,-3.389445526e-01
5.555555556e+04,1.784747693e-01,2.700119336e-01,1.772915273e-01,2.665368566e-01,1.691877703e-01,2.362552989e-01,-3.404937330e-01
5.263157895e+04,1.785592508e-01,2.702594762e-01,1.773120360e-01,2.666134033e-01,1.691956367e-01,2.363547052e-01,-3.420707298e-01
5.000000000e+04,1.786447093e-01,2.705087197e-01,1.773336729e-01,2.666939697e-01,1.692039774e-01,2.364593332e-01,-3.436755858e-01
4.545454545e+04,1.788185862e-01,2.710122486e-01,1.773803436e-01,2.668670871e-01,1.692221125e-01,2.366841588e-01,-3.469690395e-01
4.166666667e+04,1.789964567e-01,2.715223941e-01,1.774315648e-01,2.670560522e-01,1.692422398e-01,2.369295742e-01,-3.503744041e-01
3.846153846e+04,1.791783763e-01,2.720390242e-01,1.774873640e-01,2.672606950e-01,1.692644290e-01,2.371953605e-01,-3.538919633e-01
3.571428571e+04,1.793643998e-01,2.725620010e-01,1.775477704e-01,2.674808325e-01,1.692887544e-01,2.374812820e-01,-3.575219749e-01
