5.000000000e+02,5.780687581e-01,3.421695419e-01,5.751725391e-01,3.424576239e-01,5.719163257e-01,3.427814234e-01,1.005345262e+01
5.100000000e+02,5.755478580e-01,3.424202578e-01,5.724617709e-01,3.427271417e-01,5.689979886e-01,3.430714721e-01,1.005620313e+01
5.200000000e+02,5.729616591e-01,3.426773935e-01,5.696874634e-01,3.430028838e-01,5.660177126e-01,3.433675591e-01,1.005927559e+01
5.300000000e+02,5.703177017e-01,3.429401872e-01,5.668572350e-01,3.432840778e-01,5.629831944e-01,3.436689010e-01,1.006269683e+01
5.400000000e+02,5.676229278e-01,3.432079358e-01,5.639780890e-01,3.435700121e-01,5.599015038e-01,3.439747758e-01,1.006649530e+01
5.500000000e+02,5.648837224e-01,3.434799909e-01,5.610564607e-01,3.438600302e-01,5.567791351e-01,3.442845173e-01,1.007070101e+01
5.600000000e+02,5.621059567e-01,3.437557547e-01,5.580982639e-01,3.441535269e-01,5.536220564e-01,3.445975107e-01,1.007534542e+01
5.700000000e+02,5.592950278e-01,3.440346757e-01,5.551089335e-01,3.444499438e-01,5.504357541e-01,3.449131879e-01,1.008046143e+01
5.800000000e+02,5.564558980e-01,3.443162451e-01,5.520934665e-01,3.447487650e-01,5.472252743e-01,3.452310233e-01,1.008608325e+01
5.900000000e+02,5.535931306e-01,3.445999930e-01,5.490564582e-01,3.450495136e-01,5.439952600e-01,3.455505303e-01,1.009224647e+01
6.000000000e+02,5.507109227e-01,3.448854854e-01,5.460021364e-01,3.453517485e-01,5.407499853e-01,3.458712578e-01,1.009898795e+01
6.100000000e+02,5.478131361e-01,3.451723206e-01,5.429343918e-01,3.456550613e-01,5.374933857e-01,3.461927871e-01,1.010634584e+01
6.200000000e+02,5.449033246e-01,3.454601273e-01,5.398568058e-01,3.459590733e-01,5.342290856e-01,3.465147295e-01,1.011435954e+01
6.300000000e+02,5.419847595e-01,3.457485614e-01,5.367726757e-01,3.462634333e-01,5.309604231e-01,3.468367234e-01,1.012306974e+01
6.400000000e+02,5.390604520e-01,3.460373040e-01,5.336850373e-01,3.465678152e-01,5.276904730e-01,3.471584325e-01,1.013251835e+01
6.500000000e+02,5.361331745e-01,3.463260594e-01,5.305966855e-01,3.468719163e-01,5.244220662e-01,3.474795435e-01,1.014274855e+01
6.600000000e+02,5.332054789e-01,3.466145534e-01,5.275101929e-01,3.471754551e-01,5.211578086e-01,3.477997648e-01,1.015380478e+01
6.700000000e+02,5.302797140e-01,3.469025311e-01,5.244279266e-01,3.474781696e-01,5.179000979e-01,3.481188242e-01,1.016573274e+01
6.800000000e+02,5.273580406e-01,3.471897560e-01,5.213520638e-01,3.477798165e-01,5.146511385e-01,3.484364679e-01,1.017857942e+01
6.900000000e+02,5.244424463e-01,3.474760084e-01,5.182846056e-01,3.480801688e-01,5.114129553e-01,3.487524592e-01,1.019239309e+01
7.000000000e+02,5.215347575e-01,3.477610838e-01,5.152273897e-01,3.483790156e-01,5.081874068e-01,3.490665770e-01,1.020722338e+01
7.100000000e+02,5.186366518e-01,3.480447926e-01,5.121821026e-01,3.486761603e-01,5.049761967e-01,3.493786150e-01,1.022312126e+01
7.200000000e+02,5.157496687e-01,3.483269580e-01,5.091502897e-01,3.489714198e-01,5.017808842e-01,3.496883805e-01,1.024013911e+01
7.300000000e+02,5.128752193e-01,3.486074160e-01,5.061333656e-01,3.492646237e-01,4.986028945e-01,3.499956935e-01,1.025833073e+01
7.400000000e+02,5.100145952e-01,3.488860141e-01,5.031326231e-01,3.495556131e-01,4.954435276e-01,3.503003859e-01,1.027775142e+01
7.500000000e+02,5.071689774e-01,3.491626104e-01,5.001492416e-01,3.498442402e-01,4.923039670e-01,3.506023008e-01,1.029845806e+01
7.600000000e+02,5.043394437e-01,3.494370731e-01,4.971842949e-01,3.501303673e-01,4.891852874e-01,3.509012916e-01,1.032050912e+01
7.700000000e+02,5.015269757e-01,3.497092799e-01,4.942387584e-01,3.504138664e-01,4.860884623e-01,3.511972214e-01,1.034396479e+01
7.800000000e+02,4.987324657e-01,3.499791171e-01,4.913135159e-01,3.506946182e-01,4.830143705e-01,3.514899627e-01,1.036888702e+01
7.900000000e+02,4.959567227e-01,3.502464792e-01,4.884093655e-01,3.509725119e-01,4.799638028e-01,3.517793961e-01,1.039533965e+01
8.000000000e+02,4.932004780e-01,3.505112683e-01,4.855270259e-01,3.512474447e-01,4.769374677e-01,3.520654107e-01,1.042338853e+01
