1.000000000e+11,1.762563662e-01,2.622265191e-01,1.762563655e-01,2.622265168e-01,-1.627556728e-01,1.585134248e-01,-3.040371159e-01
1.000000000e+06,1.763275399e-01,2.624596265e-01,1.762569415e-01,2.622287886e-01,1.678253905e-01,2.289739684e-01,-3.058353969e-01
5.000000000e+05,1.763995804e-01,2.626947803e-01,1.762586695e-01,2.622356035e-01,1.678260875e-01,2.289828605e-01,-3.068772189e-01
3.333333333e+05,1.764724947e-01,2.629319696e-01,1.762615498e-01,2.622469599e-01,1.678272498e-01,2.289976783e-01,-3.079442467e-01
2.500000000e+05,1.765462902e-01,2.631711856e-01,1.762655828e-01,2.622628550e-01,1.678288783e-01,2.290184184e-01,-3.090365561e-01
2.000000000e+05,1.766209746e-01,2.634124189e-01,1.762707690e-01,2.622832852e-01,1.678309746e-01,2.290450761e-01,-3.101542214e-01
1.666666667e+05,1.766965553e-01,2.636556594e-01,1.762771090e-01,2.623082455e-01,1.678335403e-01,2.290776453e-01,-3.112973153e-01
1.428571429e+05,1.767730400e-01,2.639008966e-01,1.762846038e-01,2.623377302e-01,1.678365776e-01,2.291161185e-01,-3.124659088e-01
1.250000000e+05,1.768504361e-01,2.641481197e-01,1.762932542e-01,2.623717322e-01,1.678400891e-01,2.291604869e-01,-3.136600715e-01
1.111111111e+05,1.769287510e-01,2.643973171e-01,1.763030615e-01,2.624102436e-01,1.678440776e-01,2.292107403e-01,-3.148798714e-01
1.000000000e+05,1.770079922e-01,2.646484769e-01,1.763140269e-01,2.624532552e-01,1.678485466e-01,2.292668673e-01,-3.161253749e-01
9.090909091e+04,1.770881671e-01,2.649015865e-01,1.763261519e-01,2.625007570e-01,1.678534996e-01,2.293288550e-01,-3.173966469e-01
8.333333333e+04,1.771692831e-01,2.651566331e-01,1.763394380e-01,2.625527378e-01,1.678589409e-01,2.293966892e-01,-3.186937506e-01
7.692307692e+04,1.772513476e-01,2.654136033e-01,1.763538869e-01,2.626091854e-01,1.678648748e-01,2.294703546e-01,-3.200167480e-01
7.142857143e+04,1.773343677e-01,2.656724830e-01,1.763695005e-01,2.626700866e-01,1.678713061e-01,2.295498342e-01,-3.213656994e-01
6.666666667e+04,1.774183507e-01,2.659332579e-01,1.763862807e-01,2.627354271e-01,1.678782400e-01,2.296351102e-01,-3.227406635e-01
6.250000000e+04,1.775033039e-01,2.661959133e-01,1.764042297e-01,2.628051918e-01,1.678856821e-01,2.297261631e-01,-3.241416977e-01
5.882352941e+04,1.775892344e-01,2.664604337e-01,1.764233498e-01,2.628793644e-01,1.678936382e-01,2.298229723e-01,-3.255688578e-01
5.555555556e+04,1.776761493e-01,2.667268034e-01,1.764436432e-01,2.629579276e-01,1.679021146e-01,2.299255159e-01,-3.270221983e-01
5.263157895e+04,1.777640556e-01,2.669950062e-01,1.764651126e-01,2.630408632e-01,1.679111178e-01,2.300337708e-01,-3.285017721e-01
5.000000000e+04,1.778529604e-01,2.672650255e-01,1.764877606e-01,2.631281521e-01,1.679206548e-01,2.301477126e-01,-3.300076308e-01
4.545454545e+04,1.780337928e-01,2.678104446e-01,1.765366032e-01,2.633157082e-01,1.679413594e-01,2.303925535e-01,-3.330984020e-01
4.166666667e+04,1.782187011e-01,2.683629191e-01,1.765901945e-01,2.635204235e-01,1.679642900e-01,2.306598194e-01,-3.362948970e-01
3.846153846e+04,1.784077389e-01,2.689223007e-01,1.766485596e-01,2.637421110e-01,1.679895135e-01,2.309492723e-01,-3.395974792e-01
3.571428571e+04,1.786009585e-01,2.694884347e-01,1.767117250e-01,2.639805696e-01,1.680171010e-01,2.312606559e-01,-3.430064917e-01
3.333333333e+04,1.787984108e-01,2.700611608e-01,1.767797189e-01,2.642355842e-01,1.680471283e-01,2.315936963e-01,-3.465222578e-01
3.125000000e+04,1.790001456e-01,2.706403125e-01,1.768525707e-01,2.645069267e-01,1.680796754e-01,2.319481023e-01,-3.501450820e-01
2.941176471e+04,1.792062110e-01,2.712257182e-01,1.769303112e-01,2.647943563e-01,1.681148260e-01,2.323235664e-01,-3.538752509e-01
2.777777778e+04,1.794166538e-01,2.718172011e-01,1.770129720e-01,2.650976198e-01,1.681526673e-01,2.327197651e-01,-3.577130343e-01
2.631578947e+04,1.796315189e-01,2.724145796e-01,1.771005855e-01,2.654164527e-01,1.681932898e-01,2.331363599e-01,-3.616586858e-01
2.500000000e+04,1.798508498e-01,2.730176677e-01,1.771931852e-01,2.657505794e-01,1.682367871e-01,2.335729978e-01,-3.657124444e-01
