1.000000000e+11,1.819390083e-01,2.628637384e-01,1.819390079e-01,2.628637360e-01,-2.037000639e-01,1.713636856e-01,-1.898099950e-01
1.000000000e+06,1.819848943e-01,2.631038477e-01,1.819393359e-01,2.628660840e-01,1.771273827e-01,2.284204009e-01,-1.916121241e-01
5.000000000e+05,1.820314265e-01,2.633460396e-01,1.819403200e-01,2.628731276e-01,1.771270819e-01,2.284297506e-01,-1.926500944e-01
3.333333333e+05,1.820786133e-01,2.635903023e-01,1.819419607e-01,2.628848649e-01,1.771265815e-01,2.284453309e-01,-1.937133347e-01
2.500000000e+05,1.821264631e-01,2.638366254e-01,1.819442586e-01,2.629012932e-01,1.771258830e-01,2.284671382e-01,-1.948019270e-01
2.000000000e+05,1.821749846e-01,2.640849982e-01,1.819472147e-01,2.629224082e-01,1.771249882e-01,2.284951671e-01,-1.959159521e-01
1.666666667e+05,1.822241865e-01,2.643354096e-01,1.819508303e-01,2.629482050e-01,1.771238998e-01,2.285294109e-01,-1.970554894e-01
1.428571429e+05,1.822740776e-01,2.645878478e-01,1.819551068e-01,2.629786770e-01,1.771226208e-01,2.285698615e-01,-1.982206167e-01
1.250000000e+05,1.823246665e-01,2.648423004e-01,1.819600460e-01,2.630138169e-01,1.771211549e-01,2.286165090e-01,-1.994114103e-01
1.111111111e+05,1.823759620e-01,2.650987546e-01,1.819656501e-01,2.630536160e-01,1.771195063e-01,2.286693425e-01,-2.006279453e-01
1.000000000e+05,1.824279730e-01,2.653571972e-01,1.819719212e-01,2.630980645e-01,1.771176798e-01,2.287283492e-01,-2.018702951e-01
9.090909091e+04,1.824807083e-01,2.656176141e-01,1.819788621e-01,2.631471515e-01,1.771156806e-01,2.287935150e-01,-2.031385317e-01
8.333333333e+04,1.825341766e-01,2.658799912e-01,1.819864755e-01,2.632008652e-01,1.771135146e-01,2.288648243e-01,-2.044327260e-01
7.692307692e+04,1.825883868e-01,2.661443134e-01,1.819947646e-01,2.632591922e-01,1.771111883e-01,2.289422603e-01,-2.057529470e-01
7.142857143e+04,1.826433478e-01,2.664105656e-01,1.820037327e-01,2.633221185e-01,1.771087084e-01,2.290258044e-01,-2.070992627e-01
6.666666667e+04,1.826990685e-01,2.666787317e-01,1.820133835e-01,2.633896287e-01,1.771060825e-01,2.291154367e-01,-2.084717395e-01
6.250000000e+04,1.827555577e-01,2.669487956e-01,1.820237207e-01,2.634617065e-01,1.771033185e-01,2.292111362e-01,-2.098704424e-01
5.882352941e+04,1.828128242e-01,2.672207403e-01,1.820347486e-01,2.635383342e-01,1.771004248e-01,2.293128800e-01,-2.112954353e-01
5.555555556e+04,1.828708770e-01,2.674945486e-01,1.820464715e-01,2.636194936e-01,1.770974105e-01,2.294206441e-01,-2.127467804e-01
5.263157895e+04,1.829297248e-01,2.677702028e-01,1.820588939e-01,2.637051648e-01,1.770942849e-01,2.295344032e-01,-2.142245390e-01
5.000000000e+04,1.829893766e-01,2.680476847e-01,1.820720208e-01,2.637953274e-01,1.770910581e-01,2.296541304e-01,-2.157287706e-01
4.545454545e+04,1.831111270e-01,2.686080565e-01,1.821004080e-01,2.639890389e-01,1.770843430e-01,2.299113756e-01,-2.188168857e-01
4.166666667e+04,1.832361986e-01,2.691755098e-01,1.821316762e-01,2.642004430e-01,1.770773540e-01,2.301921390e-01,-2.220115784e-01
3.846153846e+04,1.833646612e-01,2.697498836e-01,1.821658718e-01,2.644293388e-01,1.770701876e-01,2.304961595e-01,-2.253132816e-01
3.571428571e+04,1.834965841e-01,2.703310106e-01,1.822030444e-01,2.646755101e-01,1.770629467e-01,2.308231559e-01,-2.287224093e-01
3.333333333e+04,1.836320358e-01,2.709187172e-01,1.822432466e-01,2.649387263e-01,1.770557412e-01,2.311728276e-01,-2.322393575e-01
3.125000000e+04,1.837710842e-01,2.715128241e-01,1.822865338e-01,2.652187425e-01,1.770486870e-01,2.315448555e-01,-2.358645051e-01
2.941176471e+04,1.839137962e-01,2.721131466e-01,1.823329640e-01,2.655153002e-01,1.770419057e-01,2.319389024e-01,-2.395982142e-01
2.777777778e+04,1.840602375e-01,2.727194949e-01,1.823825975e-01,2.658281282e-01,1.770355244e-01,2.323546140e-01,-2.434408321e-01
