5.000000000e+02,2.105263158e-01,3.157894737e-01
5.100000000e+02,2.105263158e-01,3.157894737e-01
5.200000000e+02,2.105263158e-01,3.157894737e-01
5.300000000e+02,2.105263158e-01,3.157894737e-01
5.400000000e+02,2.105263158e-01,3.157894737e-01
5.500000000e+02,2.105263158e-01,3.157894737e-01
5.600000000e+02,2.105263158e-01,3.157894737e-01
5.700000000e+02,2.105263158e-01,3.157894737e-01
5.800000000e+02,2.105263158e-01,3.157894737e-01
5.900000000e+02,2.105263158e-01,3.157894737e-01
6.000000000e+02,2.105263158e-01,3.157894737e-01
6.100000000e+02,2.105263158e-01,3.157894737e-01
6.200000000e+02,2.105263158e-01,3.157894737e-01
6.300000000e+02,2.105263158e-01,3.157894737e-01
6.400000000e+02,2.105263158e-01,3.157894737e-01
6.500000000e+02,2.105263158e-01,3.157894737e-01
6.600000000e+02,2.105263158e-01,3.157894737e-01
6.700000000e+02,2.105263158e-01,3.157894737e-01
6.800000000e+02,2.105263158e-01,3.157894737e-01
6.900000000e+02,2.105263158e-01,3.157894737e-01
7.000000000e+02,2.105263158e-01,3.157894737e-01
7.100000000e+02,2.105263158e-01,3.157894737e-01
7.200000000e+02,2.105263158e-01,3.157894737e-01
7.300000000e+02,2.105263158e-01,3.157894737e-01
7.400000000e+02,2.105263158e-01,3.157894737e-01
7.500000000e+02,2.105263158e-01,3.157894737e-01
7.600000000e+02,2.105263158e-01,3.157894737e-01
7.700000000e+02,2.105263158e-01,3.157894737e-01
7.800000000e+02,2.105263158e-01,3.157894737e-01
7.900000000e+02,2.105263158e-01,3.157894737e-01
8.000000000e+02,2.105263158e-01,3.157894737e-01
8.100000000e+02,2.105263158e-01,3.157894737e-01
8.200000000e+02,2.105263158e-01,3.157894737e-01
8.300000000e+02,2.105263158e-01,3.157894737e-01
8.400000000e+02,2.105263158e-01,3.157894737e-01
8.500000000e+02,2.105263158e-01,3.157894737e-01
8.600000000e+02,2.105263158e-01,3.157894737e-01
8.700000000e+02,2.105263158e-01,3.157894737e-01
8.800000000e+02,2.105263158e-01,3.157894737e-01
8.900000000e+02,2.105263158e-01,3.157894737e-01
9.000000000e+02,2.105263158e-01,3.157894737e-01
9.100000000e+02,2.105263158e-01,3.157894737e-01
9.200000000e+02,2.105263158e-01,3.157894737e-01
9.300000000e+02,2.105263158e-01,3.157894737e-01
9.400000000e+02,2.105263158e-01,3.157894737e-01
9.500000000e+02,2.105263158e-01,3.157894737e-01
9.600000000e+02,2.105263158e-01,3.157894737e-01
9.700000000e+02,2.105263158e-01,3.157894737e-01
9.800000000e+02,2.105263158e-01,3.157894737e-01
9.900000000e+02,2.105263158e-01,3.157894737e-01
1.000000000e+03,2.105263158e-01,3.157894737e-01
1.000384917e+03,2.105263158e-01,3.157894737e-01
1.000770131e+03,2.105263158e-01,3.157894737e-01
1.001155642e+03,2.105263158e-01,3.157894737e-01
1.001541450e+03,2.105263158e-01,3.157894737e-01
1.001927555e+03,2.105263158e-01,3.157894737e-01
1.002313958e+03,2.105263158e-01,3.157894737e-01
1.002700659e+03,2.105263158e-01,3.157894737e-01
1.003087659e+03,2.105263158e-01,3.157894737e-01
1.003474957e+03,2.105263158e-01,3.157894737e-01
1.003862555e+03,2.105263158e-01,3.157894737e-01
1.004250452e+03,2.105263158e-01,3.157894737e-01
1.004638649e+03,2.105263158e-01,3.157894737e-01
1.005027147e+03,2.105263158e-01,3.157894737e-01
1.005415945e+03,2.105263158e-01,3.157894737e-01
1.005805043e+03,2.105263158e-01,3.157894737e-01
1.006194444e+03,2.105263158e-01,3.157894737e-01
1.006584145e+03,2.105263158e-01,3.157894737e-01
1.006974149e+03,2.105263158e-01,3.157894737e-01
1.007364455e+03,2.105263158e-01,3.157894737e-01
