5.000000000e+02,5.832598759e-01,3.416623581e-01
5.100000000e+02,5.801160903e-01,3.419753966e-01
5.200000000e+02,5.769871470e-01,3.422868415e-01
5.300000000e+02,5.738694279e-01,3.425970459e-01
5.400000000e+02,5.707603309e-01,3.429062606e-01
5.500000000e+02,5.676580805e-01,3.432146530e-01
5.600000000e+02,5.645615691e-01,3.435223224e-01
5.700000000e+02,5.614702240e-01,3.438293143e-01
5.800000000e+02,5.583838967e-01,3.441356304e-01
5.900000000e+02,5.553027718e-01,3.444412384e-01
6.000000000e+02,5.522272907e-01,3.447460795e-01
6.100000000e+02,5.491580899e-01,3.450500747e-01
6.200000000e+02,5.460959496e-01,3.453531294e-01
6.300000000e+02,5.430417523e-01,3.456551384e-01
6.400000000e+02,5.399964491e-01,3.459559887e-01
6.500000000e+02,5.369610320e-01,3.462555625e-01
6.600000000e+02,5.339365121e-01,3.465537393e-01
6.700000000e+02,5.309239023e-01,3.468503980e-01
6.800000000e+02,5.279242031e-01,3.471454179e-01
6.900000000e+02,5.249383920e-01,3.474386802e-01
7.000000000e+02,5.219674151e-01,3.477300686e-01
7.100000000e+02,5.190121809e-01,3.480194700e-01
7.200000000e+02,5.160735556e-01,3.483067752e-01
7.300000000e+02,5.131523600e-01,3.485918791e-01
7.400000000e+02,5.102493674e-01,3.488746809e-01
7.500000000e+02,5.073653021e-01,3.491550846e-01
7.600000000e+02,5.045008393e-01,3.494329986e-01
7.700000000e+02,5.016566050e-01,3.497083362e-01
7.800000000e+02,4.988331767e-01,3.499810150e-01
7.900000000e+02,4.960310839e-01,3.502509578e-01
8.000000000e+02,4.932508101e-01,3.505180915e-01
8.100000000e+02,4.904927933e-01,3.507823475e-01
8.200000000e+02,4.877574284e-01,3.510436618e-01
8.300000000e+02,4.850450681e-01,3.513019743e-01
8.400000000e+02,4.823560256e-01,3.515572292e-01
8.500000000e+02,4.796905755e-01,3.518093745e-01
8.600000000e+02,4.770489562e-01,3.520583621e-01
8.700000000e+02,4.744313716e-01,3.523041473e-01
8.800000000e+02,4.718379927e-01,3.525466891e-01
8.900000000e+02,4.692689598e-01,3.527859499e-01
9.000000000e+02,4.667243840e-01,3.530218952e-01
9.100000000e+02,4.642043487e-01,3.532544934e-01
9.200000000e+02,4.617089119e-01,3.534837161e-01
9.300000000e+02,4.592381069e-01,3.537095376e-01
9.400000000e+02,4.567919447e-01,3.539319348e-01
9.500000000e+02,4.543704150e-01,3.541508873e-01
9.600000000e+02,4.519734877e-01,3.543663770e-01
9.700000000e+02,4.496011143e-01,3.545783880e-01
9.800000000e+02,4.472532290e-01,3.547869070e-01
9.900000000e+02,4.449297504e-01,3.549919223e-01
1.000000000e+03,4.426305821e-01,3.551934247e-01
1.000384917e+03,4.425425676e-01,3.552011105e-01
1.000770131e+03,4.424545211e-01,3.552087971e-01
1.001155642e+03,4.423664427e-01,3.552164843e-01
1.001541450e+03,4.422783324e-01,3.552241723e-01
1.001927555e+03,4.421901903e-01,3.552318609e-01
1.002313958e+03,4.421020163e-01,3.552395501e-01
1.002700659e+03,4.420138104e-01,3.552472401e-01
1.003087659e+03,4.419255725e-01,3.552549307e-01
1.003474957e+03,4.418373029e-01,3.552626220e-01
1.003862555e+03,4.417490011e-01,3.552703139e-01
1.004250452e+03,4.416606676e-01,3.552780064e-01
1.004638649e+03,4.415723022e-01,3.552856996e-01
1.005027147e+03,4.414839047e-01,3.552933935e-01
1.005415945e+03,4.413954754e-01,3.553010880e-01
1.005805043e+03,4.413070144e-01,3.553087830e-01
1.006194444e+03,4.412185211e-01,3.553164787e-01
1.006584145e+03,4.411299962e-01,3.553241750e-01
1.006974149e+03,4.410414392e-01,3.553318720e-01
1.007364455e+03,4.409528503e-01,3.553395695e-01
