500,0.5604141361,0.3439574224
510,0.5581782865,0.344180744
520,0.5558935929,0.3444089009
530,0.5535661301,0.3446412783
540,0.5512013914,0.3448773189
550,0.5488043501,0.3451165166
560,0.5463795157,0.3453584107
570,0.5439309841,0.3456025811
580,0.5414624814,0.345848644
590,0.5389774032,0.3460962474
600,0.5364788492,0.3463450682
610,0.5339696525,0.346594809
620,0.5314524065,0.3468451953
630,0.5289294879,0.3470959736
640,0.5264030767,0.347346909
650,0.5238751744,0.3475977834
660,0.5213476194,0.3478483942
670,0.5188221016,0.348098553
680,0.5163001741,0.3483480838
690,0.513783265,0.3485968225
700,0.5112726868,0.3488446157
710,0.5087696461,0.3490913198
720,0.5062752507,0.3493368003
730,0.503790518,0.3495809311
740,0.501316381,0.3498235939
750,0.4988536946,0.3500646774
760,0.496403241,0.3503040773
770,0.4939657353,0.3505416951
780,0.4915418297,0.3507774385
790,0.4891321182,0.3510112203
800,0.4867371401,0.3512429587
810,0.4843573845,0.3514725764
820,0.4819932931,0.3517000005
830,0.4796452635,0.3519251625
840,0.4773136526,0.3521479978
850,0.4749987786,0.3523684454
860,0.4727009246,0.3525864479
870,0.4704203401,0.3528019513
880,0.4681572435,0.3530149046
890,0.4659118248,0.35322526
900,0.4636842466,0.3534329724
910,0.4614746467,0.3536379995
920,0.4592831394,0.3538403014
930,0.4571098174,0.3540398409
940,0.4549547532,0.354236583
950,0.4528180003,0.3544304951
960,0.4506995949,0.3546215467
970,0.448599557,0.3548097093
980,0.4465178914,0.3549949566
990,0.4444545892,0.3551772639
1000,0.4424096282,0.3553566087
1000.384917,0.4423312802,0.3553634525
1000.770131,0.4422528991,0.3553702971
1001.155642,0.4421744848,0.3553771426
1001.54145,0.4420960372,0.3553839889
1001.927555,0.4420175565,0.355390836
1002.313958,0.4419390425,0.3553976839
1002.700659,0.4418604953,0.3554045327
1003.087659,0.4417819149,0.3554113823
1003.474957,0.4417033012,0.3554182327
1003.862555,0.4416246543,0.3554250839
1004.250452,0.4415459741,0.3554319359
1004.638649,0.4414672606,0.3554387887
1005.027147,0.4413885139,0.3554456422
1005.415945,0.4413097338,0.3554524966
1005.805043,0.4412309205,0.3554593517
1006.194444,0.4411520738,0.3554662076
1006.584145,0.4410731938,0.3554730642
1006.974149,0.4409942805,0.3554799216
1007.364455,0.4409153338,0.3554867798
1007.755064,0.4408363538,0.3554936387
1008.145976,0.4407573404,0.3555004984
